Date(UTC),Julian Date,TS,Photon Flux [0.1-100 GeV](photons cm-2 s-1),Photon Flux Error(photons cm-2 s-1)
Apr 21 2017,2457866,281.84,5.46e-07,6e-08
Apr 28 2017,2457873,350.15,6.75e-07,6.7e-08
May 05 2017,2457880,575.88,1e-06,8.2e-08
May 12 2017,2457887,1002.34,1.45e-06,9e-08
May 19 2017,2457894,2249.68,2.41e-06,1e-07
May 26 2017,2457901,651.94,8.21e-07,6.1e-08
Jun 02 2017,2457907,353.58,5.31e-07,5e-08
Jun 09 2017,2457914,274.91,5.34e-07,5.5e-08
Jun 16 2017,2457921,257.01,5.64e-07,6.1e-08
Jun 23 2017,2457928,1691.59,2.35e-06,1.2e-07
Jun 30 2017,2457935,280.95,7.93e-07,9e-08
Jul 07 2017,2457943,1927.43,2.71e-06,1.3e-07
Jul 14 2017,2457950,1541.95,1.79e-06,9e-08
Jul 21 2017,2457957,1628.7,1.36e-06,7e-08
Jul 28 2017,2457964,827.03,8.95e-07,5.9e-08
Aug 04 2017,2457970,848.99,9.91e-07,6.7e-08
Aug 11 2017,2457977,310.18,6.3e-07,6.2e-08
Aug 18 2017,2457984,642.29,9.98e-07,7.8e-08
Aug 25 2017,2457991,604.83,1e-06,7.8e-08
Sep 01 2017,2457998,224.46,5.04e-07,6e-08
Sep 08 2017,2458005,315.14,6.22e-07,6.4e-08
Sep 15 2017,2458012,2253.74,2.09e-06,9e-08
Sep 22 2017,2458019,1263.99,1.27e-06,7e-08
Sep 29 2017,2458026,206.58,4.87e-07,6e-08
Oct 06 2017,2458033,231.86,6.53e-07,7.6e-08
Oct 13 2017,2458040,408.66,7.59e-07,7.3e-08
Oct 20 2017,2458047,701.14,1.27e-06,9e-08
Oct 27 2017,2458054,835.88,1.06e-06,7.1e-08
Nov 03 2017,2458061,768.22,8.32e-07,5.7e-08
Nov 10 2017,2458068,145.98,2.64e-07,3.7e-08
Nov 17 2017,2458075,205.71,3.44e-07,4.3e-08
Nov 24 2017,2458082,1049.58,1.05e-06,6.8e-08
Dec 01 2017,2458089,1347.61,1.49e-06,8e-08
Dec 08 2017,2458096,181.94,4.05e-07,5.2e-08
Dec 15 2017,2458103,388.11,7.11e-07,6.8e-08
Dec 22 2017,2458110,732.33,8.01e-07,5.8e-08
Dec 29 2017,2458117,4157.02,2.28e-06,8e-08
Jan 05 2018,2458123,2442.87,1.76e-06,7e-08
Jan 12 2018,2458130,5139.41,3.74e-06,1.1e-07
Jan 19 2018,2458137,25517.44,1.36e-05,2e-07
Jan 26 2018,2458144,4488.53,4.05e-06,1.3e-07
Feb 02 2018,2458151,3543.45,2.55e-06,9e-08
Feb 09 2018,2458158,1953.86,1.86e-06,8e-08
Feb 16 2018,2458165,3230.65,2.57e-06,9e-08
Feb 23 2018,2458172,6568.36,3.81e-06,1e-07
Mar 02 2018,2458181,2851.98,2.48e-06,1e-07
Mar 09 2018,2458188,934.67,1.36e-06,9e-08
Mar 16 2018,2458195,94.8,7.84e-07,1.72e-07
Apr 06 2018,2458216,2209.03,1.53e-06,7e-08
Apr 13 2018,2458223,14265.86,4.12e-06,8e-08
Apr 20 2018,2458230,49072.22,1.19e-05,1e-07
Apr 27 2018,2458237,4903.92,2.98e-06,9e-08
May 04 2018,2458244,6836.55,4.09e-06,1.1e-07
May 11 2018,2458251,2858.93,2.03e-06,8e-08
May 18 2018,2458258,1439.93,2.88e-06,1.7e-07
May 25 2018,2458265,1603.32,1.8e-06,9e-08
Jun 01 2018,2458272,11321.75,9.51e-06,2e-07
Jun 08 2018,2458279,2701.62,1.84e-06,7e-08
Jun 15 2018,2458286,2416.0,1.32e-06,5e-08
Jun 22 2018,2458293,2655.0,2.71e-06,1.1e-07
Jun 29 2018,2458300,164.71,1.2e-06,1.8e-07
Jul 06 2018,2458307,1416.62,1.88e-06,1e-07
Jul 13 2018,2458314,1947.97,1.55e-06,7e-08
Jul 20 2018,2458321,1965.47,1.31e-06,6e-08
Jul 27 2018,2458328,2067.04,1.03e-06,4.5e-08
Aug 03 2018,2458334,856.06,1.34e-06,9e-08
Aug 10 2018,2458341,707.27,1.88e-06,1.5e-07
Aug 17 2018,2458348,355.08,1.01e-06,1e-07
Aug 24 2018,2458355,62.58,3.55e-07,8.1e-08
Aug 31 2018,2458362,41.86,1.79e-07,4.4e-08
Sep 07 2018,2458369,35.65,1.42e-07,3.7e-08
Sep 14 2018,2458376,24.39,1.7e-07,5.6e-08
Sep 28 2018,2458390,2.98,4.46e-07,2.23e-07
Oct 05 2018,2458397,33.3,2.25e-07,6.2e-08
Oct 12 2018,2458404,160.89,9.84e-07,1.44e-07
Oct 19 2018,2458411,37.55,7.97e-07,2.22e-07
Oct 26 2018,2458418,320.03,6.75e-07,6.8e-08
Nov 02 2018,2458425,194.72,6.02e-07,8.1e-08
Nov 09 2018,2458432,521.0,1.15e-06,1e-07
Nov 16 2018,2458439,440.02,9.3e-07,8.7e-08
Nov 23 2018,2458446,271.54,8.84e-07,1.09e-07
Nov 30 2018,2458453,1538.32,1.62e-06,8e-08
Dec 07 2018,2458460,712.06,9.59e-07,6.7e-08
Dec 14 2018,2458467,1508.65,1.23e-06,6e-08
Dec 21 2018,2458474,1201.0,1.08e-06,6e-08
Dec 28 2018,2458481,647.14,5.98e-07,4.3e-08
Jan 04 2019,2458488,272.03,4.71e-07,5.5e-08
Jan 11 2019,2458495,229.7,3.26e-07,3.7e-08
Jan 18 2019,2458502,80.94,1.89e-07,3.6e-08
Jan 25 2019,2458509,344.36,5.11e-07,5.1e-08
Feb 01 2019,2458515,204.75,4.37e-07,5.5e-08
Feb 08 2019,2458522,115.4,3.34e-07,5.1e-08
Feb 15 2019,2458529,520.43,5.37e-07,4.3e-08
Feb 22 2019,2458536,247.17,3.98e-07,4.4e-08
Mar 01 2019,2458546,158.1,2.74e-07,3.7e-08
Mar 08 2019,2458553,211.63,3.73e-07,4.6e-08
Mar 15 2019,2458560,296.78,5.66e-07,6e-08
Mar 22 2019,2458567,267.4,5.44e-07,6.6e-08
Mar 29 2019,2458574,436.79,8.56e-07,7.6e-08
Apr 05 2019,2458580,839.05,1.37e-06,9e-08
Apr 12 2019,2458587,199.45,6.37e-07,8.7e-08
Apr 26 2019,2458601,65.59,3.86e-07,7.4e-08
May 03 2019,2458608,287.36,4.93e-07,5.3e-08
May 10 2019,2458615,167.89,4.12e-07,6e-08
May 17 2019,2458622,264.47,4.87e-07,5.7e-08
May 24 2019,2458629,133.35,3.31e-07,5.4e-08
May 31 2019,2458636,59.44,2.1e-07,4.6e-08
Jun 07 2019,2458643,128.92,2.88e-07,4.8e-08
Jun 14 2019,2458650,307.49,4.33e-07,4.5e-08
Jun 21 2019,2458657,221.63,3.6e-07,4.4e-08
Jun 28 2019,2458664,70.47,2.76e-07,5.2e-08
Jul 05 2019,2458671,337.58,6.82e-07,7e-08
Jul 12 2019,2458678,694.55,7.95e-07,5.8e-08
Jul 19 2019,2458685,535.9,6.78e-07,5.4e-08
Jul 26 2019,2458692,390.0,4.42e-07,3.9e-08
Aug 02 2019,2458699,488.46,6.69e-07,5.9e-08
Aug 09 2019,2458706,526.72,6.66e-07,5.2e-08
Aug 16 2019,2458713,193.45,4.25e-07,5.3e-08
Aug 23 2019,2458720,194.48,4.71e-07,6e-08
Aug 30 2019,2458727,163.57,4.91e-07,6.5e-08
Sep 06 2019,2458733,233.0,4.48e-07,5.2e-08
Sep 13 2019,2458740,192.54,4.29e-07,5.4e-08
Sep 20 2019,2458747,258.94,3.9e-07,4.4e-08
Sep 27 2019,2458754,167.46,7.62e-07,1.13e-07
Oct 04 2019,2458762,234.04,7.29e-07,8.5e-08
Oct 11 2019,2458769,319.18,7.45e-07,7e-08
Oct 18 2019,2458776,249.42,5.89e-07,7.3e-08
Oct 25 2019,2458783,199.11,5.23e-07,6.3e-08
Nov 01 2019,2458789,215.75,4.99e-07,6e-08
Nov 08 2019,2458796,296.52,6.38e-07,6.9e-08
Nov 15 2019,2458803,269.32,5.96e-07,6.8e-08
Nov 22 2019,2458810,287.29,5.12e-07,5.5e-08
Nov 29 2019,2458817,191.75,3.92e-07,4.9e-08
Dec 06 2019,2458824,79.28,2.38e-07,4.3e-08
Dec 13 2019,2458831,105.21,2.7e-07,4.7e-08
Dec 20 2019,2458838,652.63,7.39e-07,5.6e-08
Dec 27 2019,2458845,518.9,5.72e-07,4.6e-08
Jan 03 2020,2458852,1007.5,7.81e-07,4.7e-08
Jan 10 2020,2458859,625.29,6.37e-07,4.7e-08
Jan 17 2020,2458866,710.48,7.89e-07,5.4e-08
Jan 24 2020,2458873,537.87,7.68e-07,6.1e-08
Jan 31 2020,2458880,235.88,4.86e-07,5.7e-08
Feb 07 2020,2458886,239.76,5.87e-07,6.8e-08
Feb 14 2020,2458893,163.21,3.62e-07,5.1e-08
Feb 21 2020,2458900,185.41,3.33e-07,4.3e-08
Feb 28 2020,2458907,183.9,3.06e-07,3.8e-08
Mar 06 2020,2458916,241.15,3.66e-07,4.1e-08
Mar 13 2020,2458923,310.78,5.88e-07,5.8e-08
Mar 20 2020,2458930,371.45,6.65e-07,6.5e-08
Mar 27 2020,2458937,237.05,5.34e-07,6.2e-08
Apr 03 2020,2458943,330.34,6.94e-07,7.1e-08
Apr 10 2020,2458950,270.09,5.73e-07,6.2e-08
Apr 17 2020,2458957,139.92,7.07e-07,1.23e-07
May 01 2020,2458972,134.99,4.22e-07,6.3e-08
May 08 2020,2458979,401.2,6.88e-07,6.7e-08
May 15 2020,2458986,118.33,3.07e-07,5.1e-08
May 22 2020,2458993,188.89,4.54e-07,5.9e-08
May 29 2020,2459000,1011.66,1.34e-06,8e-08
Jun 05 2020,2459006,1226.52,1.45e-06,8e-08
Jun 12 2020,2459013,1355.11,1.26e-06,7e-08
Jun 19 2020,2459020,789.74,8.38e-07,5.7e-08
Jun 26 2020,2459027,413.14,5.6e-07,5.4e-08
Jul 03 2020,2459035,355.9,6.45e-07,6.5e-08
Jul 10 2020,2459042,278.12,6.13e-07,6.9e-08
Jul 17 2020,2459049,418.82,5.67e-07,5.3e-08
Jul 24 2020,2459056,510.29,5.39e-07,4.6e-08
Jul 31 2020,2459063,592.62,5.67e-07,4.4e-08
Aug 07 2020,2459069,749.78,7.64e-07,5.4e-08
Aug 14 2020,2459076,477.44,5.94e-07,4.9e-08
Aug 21 2020,2459083,212.78,4.37e-07,5.4e-08
Aug 28 2020,2459090,176.89,4.42e-07,5.8e-08
Sep 04 2020,2459096,310.39,7.71e-07,8.2e-08
Sep 11 2020,2459103,92.9,3.43e-07,5.7e-08
Sep 18 2020,2459110,82.65,2.82e-07,5.1e-08
Sep 25 2020,2459117,168.97,3.73e-07,4.9e-08
Oct 02 2020,2459125,5.43,3.53e-07,2.22e-07
Oct 09 2020,2459132,177.16,4.75e-07,6.2e-08
Oct 16 2020,2459139,67.98,2.06e-07,4.2e-08
Oct 23 2020,2459146,91.98,2.99e-07,5.1e-08
Oct 30 2020,2459153,61.18,1.83e-07,4e-08
Nov 06 2020,2459159,33.96,1.54e-07,4.2e-08
Nov 13 2020,2459166,92.03,2.79e-07,4.8e-08
Nov 20 2020,2459173,148.95,3.17e-07,4.5e-08
Nov 27 2020,2459180,249.05,3.67e-07,4.3e-08
Dec 04 2020,2459188,297.91,4.34e-07,4.7e-08
Dec 11 2020,2459195,623.87,8.11e-07,6.3e-08
Dec 18 2020,2459202,766.52,9.2e-07,6.9e-08
Dec 25 2020,2459209,905.11,8.15e-07,5.5e-08
Jan 01 2021,2459215,1203.28,8.85e-07,5.2e-08
Jan 08 2021,2459222,1424.63,8.65e-07,4.6e-08
Jan 15 2021,2459229,1239.39,9.25e-07,5.3e-08
Jan 22 2021,2459236,600.12,6.73e-07,5.1e-08
Jan 29 2021,2459243,471.41,5.85e-07,5.3e-08
Feb 05 2021,2459250,286.85,5.21e-07,5.9e-08
Feb 12 2021,2459257,201.62,4.86e-07,6.5e-08
Feb 19 2021,2459264,152.3,3.17e-07,4.6e-08
Feb 26 2021,2459271,407.85,6.12e-07,5.9e-08
Mar 05 2021,2459280,734.76,6.63e-07,5e-08
Mar 12 2021,2459287,516.85,5.92e-07,4.9e-08
Mar 19 2021,2459294,267.42,5.05e-07,5.6e-08
Mar 26 2021,2459301,359.41,6.81e-07,6.6e-08
Apr 02 2021,2459307,391.98,8.11e-07,7.8e-08
Apr 09 2021,2459314,525.15,9.44e-07,7.9e-08
Apr 16 2021,2459321,241.14,5.78e-07,6.9e-08
Apr 23 2021,2459328,14.6,3.67e-07,1.57e-07
Apr 30 2021,2459335,35.45,9.43e-07,2.62e-07
May 07 2021,2459343,206.03,4.53e-07,5.9e-08
May 14 2021,2459350,221.19,4.26e-07,5.3e-08
May 21 2021,2459357,377.54,6.87e-07,6.8e-08
May 28 2021,2459364,279.81,5.69e-07,6.4e-08
Jun 04 2021,2459370,285.11,4.62e-07,5.2e-08
Jun 11 2021,2459377,407.87,6.65e-07,6e-08
Jun 18 2021,2459384,705.26,6.94e-07,5e-08
Jun 25 2021,2459391,954.04,8.63e-07,5.7e-08
Jul 02 2021,2459399,440.45,6.98e-07,6.3e-08
Jul 09 2021,2459406,372.39,7.04e-07,6.8e-08
Jul 16 2021,2459413,328.55,6.2e-07,6.3e-08
Jul 23 2021,2459420,834.01,9e-07,5.9e-08
Jul 30 2021,2459427,1158.0,9.99e-07,5.6e-08
Aug 06 2021,2459433,820.63,7.68e-07,5.3e-08
Aug 13 2021,2459440,1016.76,9.44e-07,5.7e-08
Aug 20 2021,2459447,1267.32,1.23e-06,7e-08
Aug 27 2021,2459454,1175.82,1.43e-06,8e-08
Sep 03 2021,2459461,437.86,8.74e-07,7.8e-08
Sep 10 2021,2459468,221.12,7.21e-07,9.9e-08
Sep 17 2021,2459475,252.58,6.71e-07,7.9e-08
Sep 24 2021,2459482,881.76,1.21e-06,8e-08
Oct 01 2021,2459489,358.32,9.47e-07,9.9e-08
Oct 08 2021,2459496,13.92,6.64e-07,3.43e-07
Oct 15 2021,2459503,542.56,8.09e-07,6.8e-08
Oct 22 2021,2459510,574.43,9.25e-07,7.2e-08
Oct 29 2021,2459517,509.95,8.85e-07,7.3e-08
Nov 05 2021,2459524,762.26,1.12e-06,8e-08
Nov 12 2021,2459531,859.31,1.09e-06,7e-08
Nov 19 2021,2459538,768.12,1.12e-06,7e-08
Nov 26 2021,2459545,754.44,8.14e-07,5.6e-08
Dec 03 2021,2459552,676.91,7.32e-07,5.3e-08
Dec 10 2021,2459559,663.49,8.2e-07,5.9e-08
Dec 17 2021,2459566,830.41,1.05e-06,7.4e-08
Dec 24 2021,2459573,1039.46,1.24e-06,8e-08
Dec 31 2021,2459580,638.41,7.15e-07,5.2e-08
Jan 07 2022,2459586,619.38,5.92e-07,4.6e-08
Jan 14 2022,2459593,460.27,4.35e-07,3.8e-08
Jan 21 2022,2459600,569.94,5.62e-07,4.5e-08
Jan 28 2022,2459607,729.15,7.93e-07,5.5e-08
Feb 04 2022,2459614,462.4,6.99e-07,6e-08
Feb 11 2022,2459621,358.74,7.86e-07,8.5e-08
Feb 18 2022,2459628,266.7,8.22e-07,9.6e-08
Feb 25 2022,2459635,334.41,7.63e-07,7.8e-08
Mar 04 2022,2459644,425.8,5.87e-07,5.2e-08
Mar 11 2022,2459651,421.03,5.01e-07,4.5e-08
Mar 18 2022,2459658,232.62,3.6e-07,4.2e-08
Mar 25 2022,2459665,180.11,3.72e-07,5e-08
Apr 01 2022,2459672,57.74,2.38e-07,5.1e-08
Apr 08 2022,2459679,70.68,2.15e-07,4.4e-08
Apr 15 2022,2459686,42.6,1.72e-07,4.4e-08
Apr 22 2022,2459693,58.95,1.82e-07,4.5e-08
Apr 29 2022,2459700,3.98,3.27e-07,1.635e-07
May 06 2022,2459707,30.15,2.6e-07,8.7e-08
May 13 2022,2459714,197.48,4.1e-07,4.9e-08
May 20 2022,2459721,78.79,2.78e-07,5.3e-08
May 27 2022,2459728,143.7,3.66e-07,5.2e-08
Jun 03 2022,2459735,89.29,2.62e-07,4.6e-08
Jun 10 2022,2459742,92.3,2.04e-07,3.4e-08
Jun 17 2022,2459749,106.27,1.78e-07,3e-08
Jun 24 2022,2459756,252.68,3.16e-07,3.5e-08
Jul 01 2022,2459763,142.68,2.5e-07,3.7e-08
Jul 08 2022,2459770,53.25,1.85e-07,4e-08
Jul 15 2022,2459777,56.05,1.85e-07,4.2e-08
Jul 22 2022,2459784,47.33,1.53e-07,3.5e-08
Jul 29 2022,2459791,17.43,8.35e-08,2.76e-08
Aug 05 2022,2459797,51.63,1.08e-07,2.32e-08
Aug 12 2022,2459804,31.41,1e-07,2.71e-08
Aug 19 2022,2459811,43.8,1.14e-07,2.57e-08
Aug 26 2022,2459818,28.06,1.08e-07,3.04e-08
Sep 02 2022,2459825,4.81,4.62e-08,3e-08
Sep 09 2022,2459832,11.26,8.91e-08,3.9e-08
Sep 16 2022,2459839,4.75,6.65e-08,4.64e-08
Sep 23 2022,2459846,12.83,8.98e-08,3.76e-08
Sep 30 2022,2459853,6.52,5.47e-08,2.99e-08
Oct 07 2022,2459860,1.74,1.87e-07,9.35e-08
Oct 14 2022,2459867,0.0,7.57e-08,3.785e-08
Oct 21 2022,2459874,24.45,1.08e-07,3.28e-08
Oct 28 2022,2459881,14.93,6.01e-08,2.63e-08
Nov 04 2022,2459888,1.31,9.05e-08,4.525e-08
Nov 11 2022,2459895,7.95,3.53e-08,2.32e-08
Nov 18 2022,2459902,12.2,6.81e-08,2.76e-08
Nov 25 2022,2459909,0.08,4.61e-08,2.305e-08
Dec 02 2022,2459916,25.43,5.51e-08,1.89e-08
Dec 09 2022,2459923,26.69,8.75e-08,2.49e-08
Dec 16 2022,2459930,5.66,4.87e-08,2.75e-08
Dec 23 2022,2459937,17.96,8.74e-08,2.91e-08
Dec 30 2022,2459944,10.75,3.72e-08,2.08e-08
Jan 06 2023,2459951,2.08,5.98e-08,2.99e-08
Jan 13 2023,2459958,28.61,7.15e-08,2.05e-08
Jan 20 2023,2459965,36.02,9.08e-08,2.35e-08
Jan 27 2023,2459972,27.8,7.61e-08,2.65e-08
Feb 03 2023,2459978,8.74,3.27e-08,1.86e-08
Feb 10 2023,2459985,20.63,9.57e-08,3.25e-08
Feb 17 2023,2459992,16.23,1.32e-07,4.51e-08
Feb 24 2023,2459999,8.59,7.47e-08,4.09e-08
Mar 03 2023,2460009,9.62,5.25e-08,2.97e-08
Mar 10 2023,2460016,9.77,6.69e-08,2.83e-08
Mar 17 2023,2460023,32.47,1.23e-07,3.51e-08
Mar 24 2023,2460030,7.2,6.46e-08,3.27e-08
Mar 31 2023,2460037,27.61,1.13e-07,3.31e-08
Apr 07 2023,2460043,10.24,6.66e-08,3.28e-08
Apr 14 2023,2460050,19.78,8.1e-08,2.92e-08
Apr 21 2023,2460057,6.65,4.86e-08,2.93e-08
Apr 28 2023,2460064,5.08,8.1e-08,4.65e-08
May 05 2023,2460071,1.95,3.13e-07,1.565e-07
May 12 2023,2460078,5.02,7.64e-08,4.88e-08
May 19 2023,2460085,18.77,9.02e-08,3.1e-08
May 26 2023,2460092,18.34,6.76e-08,2.63e-08
Jun 02 2023,2460099,8.03,6.84e-08,3.47e-08
Jun 09 2023,2460106,20.86,8.13e-08,2.8e-08
Jun 16 2023,2460113,14.08,7.29e-08,2.77e-08
Jun 23 2023,2460120,5.22,3.07e-08,2.07e-08
Jun 30 2023,2460127,15.25,5.87e-08,2.36e-08
Jul 07 2023,2460134,17.78,7.56e-08,2.59e-08
Jul 14 2023,2460141,0.02,6.11e-08,3.055e-08
Jul 21 2023,2460148,1.15,1.05e-07,5.25e-08
Sep 08 2023,2460196,10.29,5.28e-08,2.57e-08
