"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Feb 05 2021","2459250","634219201","51.44","7.47e-8","1.99e-8","-1.99","0","109.13","1e-8","0","bin653.log"
"Feb 12 2021","2459257","634824001","44.73","6.92e-8","1.84e-8","-1.99","0","102.56","1e-8","0","bin654.log"
"Feb 19 2021","2459264","635428801","11.23","4.22e-8","2.00e-8","-1.99","0","96.22","1e-8","0","bin655.log"
"Feb 26 2021","2459271","636033601","12.8","5.25e-8","2.59e-8","-1.99","0","90.10","1e-8","0","bin656.log"
"Mar 05 2021","2459280","636638401","117.95","2.11e-7","4.40e-8","-1.99","0","84.19","1e-8","0","bin657.log"
"Mar 12 2021","2459287","637243201","102.65","1.52e-7","3.20e-8","-1.99","0","78.46","1e-8","0","bin658.log"
"Mar 19 2021","2459294","637848001","105.68","1.20e-7","2.43e-8","-1.99","0","72.89","1e-8","0","bin659.log"
"Mar 26 2021","2459301","638452801","36.82","6.66e-8","1.86e-8","-1.99","0","67.45","1e-8","0","bin660.log"
"Apr 02 2021","2459307","639057601","68.95","9.31e-8","2.26e-8","-1.99","0","62.11","1e-8","0","bin661.log"
"Apr 09 2021","2459314","639662401","41.83","8.30e-8","2.52e-8","-1.99","0","56.84","1e-8","0","bin662.log"
"Apr 16 2021","2459321","640267201","52.42","1.12e-7","3.47e-8","-1.99","0","51.61","1e-8","0","bin663.log"
"Apr 23 2021","2459328","640872001","93.37","1.20e-7","2.52e-8","-1.99","0","46.43","1e-8","0","bin664.log"
"Apr 30 2021","2459335","641476801","157.59","1.45e-7","2.30e-8","-1.99","0","41.28","1e-8","0","bin665.log"
"May 07 2021","2459343","642081601","70.85","1.08e-7","2.42e-8","-1.99","0","36.22","1e-8","0","bin666.log"
"May 14 2021","2459350","642686401","215.27","2.06e-7","3.10e-8","-1.99","0","31.33","1e-8","0","bin667.log"
"May 21 2021","2459357","643291201","105.83","1.20e-7","2.10e-8","-1.99","0","26.80","1e-8","0","bin668.log"
"May 28 2021","2459364","643896001","68.86","1.05e-7","2.44e-8","-1.99","0","22.98","1e-8","0","bin669.log"
"Jun 04 2021","2459370","644500801","83.63","1.21e-7","2.43e-8","-1.99","0","20.45","1e-8","0","bin670.log"
"Jun 11 2021","2459377","645105601","71.92","1.06e-7","2.52e-8","-1.99","0","19.90","1e-8","0","bin671.log"
"Jun 18 2021","2459384","645710401","49.34","8.58e-8","2.27e-8","-1.99","0","21.64","1e-8","0","bin672.log"
"Jun 25 2021","2459391","646315201","65.31","1.04e-7","2.50e-8","-1.99","0","25.30","1e-8","0","bin673.log"
"Jul 02 2021","2459399","646920001","95.01","1.18e-7","2.23e-8","-1.99","0","30.25","1e-8","0","bin674.log"
"Jul 09 2021","2459406","647524801","84.46","8.28e-8","2.05e-8","-1.99","0","36.00","1e-8","0","bin675.log"
"Jul 16 2021","2459413","648129601","104.77","9.81e-8","1.92e-8","-1.99","0","42.22","1e-8","0","bin676.log"
"Jul 23 2021","2459420","648734401","96.97","8.23e-8","1.85e-8","-1.99","0","48.71","1e-8","0","bin677.log"
"Jul 30 2021","2459427","649339201","37.79","8.47e-8","2.44e-8","-1.99","0","55.36","1e-8","0","bin678.log"
"Aug 06 2021","2459433","649944001","23.15","6.06e-8","2.38e-8","-1.99","0","62.10","1e-8","0","bin679.log"
"Aug 13 2021","2459440","650548801","23.28","6.19e-8","2.31e-8","-1.99","0","68.87","1e-8","0","bin680.log"
"Aug 20 2021","2459447","651153601","33.4","5.05e-8","1.72e-8","-1.99","0","75.65","1e-8","0","bin681.log"
"Aug 27 2021","2459454","651758401","36.82","4.47e-8","1.43e-8","-1.99","0","82.42","1e-8","0","bin682.log"
"Sep 03 2021","2459461","652363201","63.75","7.33e-8","1.94e-8","-1.99","0","89.19","1e-8","0","bin683.log"
"Sep 10 2021","2459468","652968001","61.97","7.74e-8","2.10e-8","-1.99","0","95.94","1e-8","0","bin684.log"
"Sep 17 2021","2459475","653572801","8.81","3.74e-8","2.24e-8","-1.99","0","102.69","1e-8","0","bin685.log"
"Sep 24 2021","2459482","654177601","29.01","5.79e-8","2.22e-8","-1.99","0","109.46","1e-8","0","bin686.log"
"Oct 01 2021","2459489","654782401","30.82","7.12e-8","2.41e-8","-1.99","0","116.24","1e-8","0","bin687.log"
"Oct 08 2021","2459496","655387201","61.26","6.83e-8","1.77e-8","-1.99","0","123.07","1e-8","0","bin688.log"
"Oct 15 2021","2459503","655992001","38.71","8.27e-8","2.44e-8","-1.99","0","129.95","1e-8","0","bin689.log"
"Oct 22 2021","2459510","656596801","70.41","9.30e-8","2.22e-8","-1.99","0","136.89","1e-8","0","bin690.log"
"Oct 29 2021","2459517","657201601","13.23","3.21e-8","1.53e-8","-1.99","0","143.91","1e-8","0","bin691.log"
"Nov 05 2021","2459524","657806401","43.21","6.83e-8","1.94e-8","-1.99","0","151.00","1e-8","0","bin692.log"
"Nov 12 2021","2459531","658411201","23.4","6.49e-8","2.63e-8","-1.99","0","158.12","1e-8","0","bin693.log"
"Nov 19 2021","2459538","659016001","90.01","1.21e-7","2.73e-8","-1.99","0","165.14","1e-8","0","bin694.log"
"Nov 26 2021","2459545","659620801","38.31","5.39e-8","1.73e-8","-1.99","0","171.45","1e-8","0","bin695.log"
"Dec 03 2021","2459552","660225601","79.72","1.01e-7","2.13e-8","-1.99","0","173.61","1e-8","0","bin696.log"
"Dec 10 2021","2459559","660830401","95.93","9.25e-8","2.02e-8","-1.99","0","168.66","1e-8","0","bin697.log"
"Dec 17 2021","2459566","661435201","31.36","5.31e-8","1.86e-8","-1.99","0","161.61","1e-8","0","bin698.log"
"Dec 24 2021","2459573","662040001","40.69","5.76e-8","1.83e-8","-1.99","0","154.11","1e-8","0","bin699.log"
"Dec 31 2021","2459580","662644801","51.57","6.33e-8","1.72e-8","-1.99","0","146.52","1e-8","0","bin700.log"
"Jan 07 2022","2459586","663249601","16.38","3.53e-8","1.52e-8","-1.99","0","138.97","1e-8","0","bin701.log"
"Jan 14 2022","2459593","663854401","49.58","8.02e-8","2.38e-8","-1.99","0","131.53","1e-8","0","bin702.log"
"Jan 21 2022","2459600","664459201","17.53","5.10e-8","2.20e-8","-1.99","0","124.25","1e-8","0","bin703.log"
"Jan 28 2022","2459607","665064001","101.56","1.17e-7","2.41e-8","-1.99","0","117.18","1e-8","0","bin704.log"
"Feb 04 2022","2459614","665668801","103.57","1.14e-7","2.04e-8","-1.99","0","110.32","1e-8","0","bin705.log"
"Feb 11 2022","2459621","666273601","100.27","8.84e-8","1.87e-8","-1.99","0","103.71","1e-8","0","bin706.log"
"Feb 18 2022","2459628","666878401","78.35","8.34e-8","1.79e-8","-1.99","0","97.33","1e-8","0","bin707.log"
"Feb 25 2022","2459635","667483201","21.19","4.10e-8","1.68e-8","-1.99","0","91.17","1e-8","0","bin708.log"
"Mar 04 2022","2459644","668088001","37.16","8.73e-8","2.92e-8","-1.99","0","85.23","1e-8","0","bin709.log"
"Mar 11 2022","2459651","668692801","23.92","6.33e-8","2.71e-8","-1.99","0","79.47","1e-8","0","bin710.log"
"Mar 18 2022","2459658","669297601","35.54","5.31e-8","1.90e-8","-1.99","0","73.87","1e-8","0","bin711.log"
"Mar 25 2022","2459665","669902401","112.93","1.00e-7","2.01e-8","-1.99","0","68.41","1e-8","0","bin712.log"
"Apr 01 2022","2459672","670507201","49.04","6.45e-8","1.76e-8","-1.99","0","63.05","1e-8","0","bin713.log"
"Apr 08 2022","2459679","671112001","70.47","8.03e-8","1.78e-8","-1.99","0","57.77","1e-8","0","bin714.log"
"Apr 15 2022","2459686","671716801","69","1.11e-7","2.84e-8","-1.99","0","52.54","1e-8","0","bin715.log"
"Apr 22 2022","2459693","672321601","27.02","6.92e-8","2.35e-8","-1.99","0","47.34","1e-8","0","bin716.log"
"Apr 29 2022","2459700","672926401","88.78","8.61e-8","1.93e-8","-1.99","0","42.19","1e-8","0","bin717.log"
"May 06 2022","2459707","673531201","28.59","4.33e-8","1.51e-8","-1.99","0","37.11","1e-8","0","bin718.log"
"May 13 2022","2459714","674136001","36.57","5.28e-8","1.80e-8","-1.99","0","32.18","1e-8","0","bin719.log"
"May 20 2022","2459721","674740801","32","4.48e-8","1.49e-8","-1.99","0","27.56","1e-8","0","bin720.log"
"May 27 2022","2459728","675345601","17.14","2.76e-8","1.49e-8","-1.99","0","23.58","1e-8","0","bin721.log"
"Jun 03 2022","2459735","675950401","10.12","2.99e-8","1.52e-8","-1.99","0","20.77","1e-8","0","bin722.log"
"Jun 10 2022","2459742","676555201","37.5","6.17e-8","1.83e-8","-1.99","0","19.83","1e-8","0","bin723.log"
"Jun 17 2022","2459749","677160001","52.39","7.90e-8","2.06e-8","-1.99","0","21.17","1e-8","0","bin724.log"
"Jun 24 2022","2459756","677764801","31.07","4.96e-8","1.70e-8","-1.99","0","24.53","1e-8","0","bin725.log"
"Jul 01 2022","2459763","678369601","29.71","5.00e-8","1.65e-8","-1.99","0","29.30","1e-8","0","bin726.log"
"Jul 08 2022","2459770","678974401","43.08","6.54e-8","1.85e-8","-1.99","0","34.94","1e-8","0","bin727.log"
"Jul 15 2022","2459777","679579201","50.68","6.80e-8","1.80e-8","-1.99","0","41.09","1e-8","0","bin728.log"
"Jul 22 2022","2459784","680184001","120.46","9.24e-8","1.86e-8","-1.99","0","47.55","1e-8","0","bin729.log"
"Jul 29 2022","2459791","680788801","28.36","3.80e-8","1.44e-8","-1.99","0","54.18","1e-8","0","bin730.log"
"Aug 05 2022","2459797","681393601","34.18","5.15e-8","1.87e-8","-1.99","0","60.90","1e-8","0","bin731.log"
"Aug 12 2022","2459804","681998401","3.79","5.88e-8","0","0","0","67.67","1e-8","0","bin732.log"
"Aug 19 2022","2459811","682603201","22.5","3.15e-8","1.63e-8","-1.99","0","74.45","1e-8","0","bin733.log"
"Aug 26 2022","2459818","683208001","11.67","2.96e-8","1.54e-8","-1.99","0","81.22","1e-8","0","bin734.log"
"Sep 02 2022","2459825","683812801","48.72","5.17e-8","1.47e-8","-1.99","0","87.99","1e-8","0","bin735.log"
"Sep 09 2022","2459832","684417601","67.36","7.68e-8","1.93e-8","-1.99","0","94.74","1e-8","0","bin736.log"
"Sep 16 2022","2459839","685022401","32.47","5.16e-8","2.00e-8","-1.99","0","101.50","1e-8","0","bin737.log"
"Sep 23 2022","2459846","685627201","30.63","4.97e-8","1.76e-8","-1.99","0","108.26","1e-8","0","bin738.log"
"Sep 30 2022","2459853","686232001","57.72","1.28e-7","3.23e-8","-1.99","0","115.04","1e-8","0","bin739.log"
"Oct 07 2022","2459860","686836801","66.34","7.71e-8","1.88e-8","-1.99","0","121.85","1e-8","0","bin740.log"
"Oct 14 2022","2459867","687441601","77.73","8.53e-8","1.97e-8","-1.99","0","128.72","1e-8","0","bin741.log"
"Oct 21 2022","2459874","688046401","17.73","4.04e-8","1.79e-8","-1.99","0","135.65","1e-8","0","bin742.log"
"Oct 28 2022","2459881","688651201","38","5.03e-8","1.69e-8","-1.99","0","142.66","1e-8","0","bin743.log"
"Nov 04 2022","2459888","689256001","26.56","4.87e-8","1.77e-8","-1.99","0","149.74","1e-8","0","bin744.log"
"Nov 11 2022","2459895","689860801","54.1","6.96e-8","2.16e-8","-1.99","0","156.86","1e-8","0","bin745.log"
"Nov 18 2022","2459902","690465601","68.58","8.45e-8","2.05e-8","-1.99","0","163.91","1e-8","0","bin746.log"
"Nov 25 2022","2459909","691070401","46.77","9.16e-8","2.50e-8","-1.99","0","170.46","1e-8","0","bin747.log"
"Dec 02 2022","2459916","691675201","25.54","4.95e-8","1.64e-8","-1.99","0","173.84","1e-8","0","bin748.log"
"Dec 09 2022","2459923","692280001","61.09","7.87e-8","1.98e-8","-1.99","0","169.80","1e-8","0","bin749.log"
"Dec 16 2022","2459930","692884801","84.75","7.79e-8","1.85e-8","-1.99","0","162.91","1e-8","0","bin750.log"
"Dec 23 2022","2459937","693489601","77.78","8.79e-8","1.90e-8","-1.99","0","155.45","1e-8","0","bin751.log"
"Dec 30 2022","2459944","694094401","52.3","5.80e-8","1.55e-8","-1.99","0","147.87","1e-8","0","bin752.log"
"Jan 06 2023","2459951","694699201","45","7.19e-8","1.90e-8","-1.99","0","140.30","1e-8","0","bin753.log"
"Jan 13 2023","2459958","695304001","42.07","7.49e-8","2.15e-8","-1.99","0","132.84","1e-8","0","bin754.log"
"Jan 20 2023","2459965","695908801","64.53","1.12e-7","2.88e-8","-1.99","0","125.53","1e-8","0","bin755.log"
"Jan 27 2023","2459972","696513601","111.94","1.18e-7","2.27e-8","-1.99","0","118.42","1e-8","0","bin756.log"
"Feb 03 2023","2459978","697118401","96.6","8.92e-8","1.86e-8","-1.99","0","111.52","1e-8","0","bin757.log"
"Feb 10 2023","2459985","697723201","47.97","4.68e-8","1.38e-8","-1.99","0","104.86","1e-8","0","bin758.log"
"Feb 17 2023","2459992","698328001","37.29","3.41e-8","1.14e-8","-1.99","0","98.44","1e-8","0","bin759.log"
"Feb 24 2023","2459999","698932801","21.6","3.51e-8","1.37e-8","-1.99","0","92.25","1e-8","0","bin760.log"
"Mar 03 2023","2460009","699537601","29.44","6.42e-8","2.29e-8","-1.99","0","86.27","1e-8","0","bin761.log"
"Mar 10 2023","2460016","700142401","26.97","7.77e-8","2.88e-8","-1.99","0","80.48","1e-8","0","bin762.log"
"Mar 17 2023","2460023","700747201","39.19","6.17e-8","2.15e-8","-1.99","0","74.85","1e-8","0","bin763.log"
"Mar 24 2023","2460030","701352001","11.51","3.98e-8","1.88e-8","-1.99","0","69.37","1e-8","0","bin764.log"
"Mar 31 2023","2460037","701956801","41.75","5.58e-8","1.52e-8","-1.99","0","63.99","1e-8","0","bin765.log"
"Apr 07 2023","2460043","702561601","27.92","4.28e-8","1.35e-8","-1.99","0","58.70","1e-8","0","bin766.log"
"Apr 14 2023","2460050","703166401","64.27","7.51e-8","1.84e-8","-1.99","0","53.46","1e-8","0","bin767.log"
"Apr 21 2023","2460057","703771201","25.22","7.43e-8","2.49e-8","-1.99","0","48.26","1e-8","0","bin768.log"
"Apr 28 2023","2460064","704376001","8.09","3.27e-8","1.81e-8","-1.99","0","43.10","1e-8","0","bin769.log"
"May 05 2023","2460071","704980801","13.7","4.24e-8","1.74e-8","-1.99","0","38.00","1e-8","0","bin770.log"
"May 12 2023","2460078","705585601","6.72","2.21e-8","1.39e-8","-1.99","0","33.03","1e-8","0","bin771.log"
"May 19 2023","2460085","706190401","31.23","4.68e-8","1.63e-8","-1.99","0","28.35","1e-8","0","bin772.log"
"May 26 2023","2460092","706795201","88.49","9.55e-8","2.07e-8","-1.99","0","24.22","1e-8","0","bin773.log"
"Jun 02 2023","2460099","707400001","42.23","4.85e-8","1.63e-8","-1.99","0","21.15","1e-8","0","bin774.log"
"Jun 09 2023","2460106","708004801","80.01","7.92e-8","1.95e-8","-1.99","0","19.83","1e-8","0","bin775.log"
"Jun 16 2023","2460113","708609601","34.6","5.51e-8","1.65e-8","-1.99","0","20.77","1e-8","0","bin776.log"
"Jun 23 2023","2460120","709214401","43.7","6.07e-8","1.96e-8","-1.99","0","23.82","1e-8","0","bin777.log"
"Jun 30 2023","2460127","709819201","87.54","1.16e-7","2.48e-8","-1.99","0","28.38","1e-8","0","bin778.log"
"Jul 07 2023","2460134","710424001","68.69","9.92e-8","2.43e-8","-1.99","0","33.89","1e-8","0","bin779.log"
"Jul 14 2023","2460141","711028801","136.34","1.54e-7","2.60e-8","-1.99","0","39.97","1e-8","0","bin780.log"
"Jul 21 2023","2460148","711633601","52.89","7.57e-8","2.16e-8","-1.99","0","46.39","1e-8","0","bin781.log"
"Sep 08 2023","2460196","715867201","124.76","1.35e-7","2.50e-8","-1.99","0","93.55","1e-8","0","bin788.log"
