Date(UTC),Julian Date,TS,Photon Flux [0.1-100 GeV](photons cm-2 s-1),Photon Flux Error(photons cm-2 s-1)
May 10 2019,2458615,144.31,1.09e-07,1.85e-08
May 17 2019,2458622,134.78,1.38e-07,2.3e-08
May 24 2019,2458629,67.87,1.12e-07,2.44e-08
May 31 2019,2458636,46.65,7.47e-08,2.1e-08
Jun 07 2019,2458643,71.03,9.94e-08,2.16e-08
Jun 14 2019,2458650,219.58,2.21e-07,3.4e-08
Jun 21 2019,2458657,393.74,3.06e-07,3.5e-08
Jun 28 2019,2458664,357.95,2.47e-07,3.1e-08
Jul 05 2019,2458671,256.66,1.99e-07,2.5e-08
Jul 12 2019,2458678,217.09,1.42e-07,1.9e-08
Jul 19 2019,2458685,170.79,1.54e-07,2.6e-08
Jul 26 2019,2458692,83.31,1.27e-07,2.95e-08
Aug 02 2019,2458699,37.79,9.1e-08,2.77e-08
Aug 09 2019,2458706,177.89,1.86e-07,2.8e-08
Aug 16 2019,2458713,96.63,8.96e-08,1.93e-08
Aug 23 2019,2458720,70.65,7.34e-08,1.77e-08
Aug 30 2019,2458727,183.88,1.61e-07,2.4e-08
Sep 06 2019,2458733,102.79,1.11e-07,2.26e-08
Sep 13 2019,2458740,51.86,9.83e-08,2.46e-08
Sep 20 2019,2458747,38.04,7.95e-08,2.38e-08
Sep 27 2019,2458754,51.0,7.77e-08,2e-08
Oct 04 2019,2458762,73.64,7.62e-08,1.85e-08
Oct 11 2019,2458769,102.46,9.96e-08,2.23e-08
Oct 18 2019,2458776,84.98,1e-07,2.29e-08
Oct 25 2019,2458783,101.26,1.32e-07,2.6e-08
Nov 01 2019,2458789,48.74,9.98e-08,2.85e-08
Nov 08 2019,2458796,96.16,1.44e-07,2.9e-08
Nov 15 2019,2458803,81.51,9.79e-08,2.36e-08
Nov 22 2019,2458810,64.75,7.48e-08,1.81e-08
Nov 29 2019,2458817,35.09,6.09e-08,1.88e-08
Dec 06 2019,2458824,104.23,9.46e-08,1.91e-08
Dec 13 2019,2458831,53.5,8.56e-08,2.32e-08
Dec 20 2019,2458838,43.01,6.65e-08,1.88e-08
Dec 27 2019,2458845,7.63,3.3e-08,1.71e-08
Jan 03 2020,2458852,6.82,2.57e-08,1.69e-08
Jan 10 2020,2458859,6.07,3.12e-08,1.98e-08
Jan 17 2020,2458866,24.18,5.16e-08,1.93e-08
Jan 24 2020,2458873,27.23,5.24e-08,1.78e-08
Jan 31 2020,2458880,56.55,6.93e-08,1.84e-08
Feb 07 2020,2458886,84.23,6.71e-08,1.41e-08
Feb 14 2020,2458893,40.93,5.29e-08,1.63e-08
Feb 21 2020,2458900,34.8,9.28e-08,3.14e-08
Feb 28 2020,2458907,42.93,1.08e-07,2.95e-08
Mar 06 2020,2458916,61.0,9.84e-08,2.36e-08
Mar 13 2020,2458923,1.89,3.66e-08,1.83e-08
Mar 20 2020,2458930,72.94,7.58e-08,1.77e-08
Mar 27 2020,2458937,25.56,5.07e-08,1.71e-08
Apr 03 2020,2458943,10.43,3.52e-08,1.77e-08
Apr 10 2020,2458950,11.81,6.95e-08,3.35e-08
Apr 17 2020,2458957,215.73,2.29e-07,3.7e-08
Apr 24 2020,2458964,215.6,2.09e-07,3.1e-08
May 01 2020,2458972,148.44,1.61e-07,2.8e-08
May 08 2020,2458979,284.25,2.24e-07,2.9e-08
May 15 2020,2458986,206.66,1.63e-07,2.4e-08
May 22 2020,2458993,112.18,1.28e-07,2.6e-08
May 29 2020,2459000,90.63,1.33e-07,2.8e-08
Jun 05 2020,2459006,69.71,9.46e-08,2.21e-08
Jun 12 2020,2459013,79.7,1.02e-07,2.43e-08
Jun 19 2020,2459020,60.69,8.13e-08,2.04e-08
Jun 26 2020,2459027,89.21,1.19e-07,2.66e-08
Jul 03 2020,2459035,122.45,1.05e-07,2e-08
Jul 10 2020,2459042,177.05,1.54e-07,2.3e-08
Jul 17 2020,2459049,122.04,1.13e-07,2e-08
Jul 24 2020,2459056,131.57,1.47e-07,2.5e-08
Jul 31 2020,2459063,165.55,2.22e-07,3.8e-08
Aug 07 2020,2459069,173.88,2.08e-07,3.7e-08
Aug 14 2020,2459076,137.76,1.52e-07,2.6e-08
Aug 21 2020,2459083,101.08,1.15e-07,2.49e-08
Aug 28 2020,2459090,102.43,1.12e-07,2.25e-08
Sep 04 2020,2459096,119.79,1.38e-07,2.3e-08
Sep 11 2020,2459103,156.58,2.03e-07,3.5e-08
Sep 18 2020,2459110,59.8,1.24e-07,2.83e-08
Sep 25 2020,2459117,61.29,1.09e-07,2.61e-08
Oct 02 2020,2459125,50.17,6.59e-08,1.81e-08
Oct 09 2020,2459132,60.23,9.58e-08,2.45e-08
Oct 16 2020,2459139,158.94,1.44e-07,2.3e-08
Oct 23 2020,2459146,102.42,1.17e-07,2.45e-08
Oct 30 2020,2459153,88.28,1.08e-07,2.26e-08
Nov 06 2020,2459159,57.02,1.02e-07,3.03e-08
Nov 13 2020,2459166,101.77,1.26e-07,2.72e-08
Nov 20 2020,2459173,53.05,8.95e-08,2.38e-08
Nov 27 2020,2459180,73.35,8.72e-08,1.93e-08
Dec 04 2020,2459188,97.39,8.48e-08,1.89e-08
Dec 11 2020,2459195,63.38,6.18e-08,1.49e-08
Dec 18 2020,2459202,29.07,4.99e-08,1.78e-08
Dec 25 2020,2459209,48.48,5.54e-08,1.58e-08
Jan 01 2021,2459215,38.5,7.46e-08,1.99e-08
Jan 08 2021,2459222,15.87,2.77e-08,1.38e-08
Jan 15 2021,2459229,2.25,5.75e-08,2.875e-08
Jan 22 2021,2459236,21.77,6.24e-08,2.27e-08
Jan 29 2021,2459243,52.16,7.59e-08,1.91e-08
Feb 05 2021,2459250,51.44,7.47e-08,1.99e-08
Feb 12 2021,2459257,44.73,6.92e-08,1.84e-08
Feb 19 2021,2459264,11.23,4.22e-08,2e-08
Feb 26 2021,2459271,12.8,5.25e-08,2.59e-08
Mar 05 2021,2459280,117.95,2.11e-07,4.4e-08
Mar 12 2021,2459287,102.65,1.52e-07,3.2e-08
Mar 19 2021,2459294,105.68,1.2e-07,2.43e-08
Mar 26 2021,2459301,36.82,6.66e-08,1.86e-08
Apr 02 2021,2459307,68.95,9.31e-08,2.26e-08
Apr 09 2021,2459314,41.83,8.3e-08,2.52e-08
Apr 16 2021,2459321,52.42,1.12e-07,3.47e-08
Apr 23 2021,2459328,93.37,1.2e-07,2.52e-08
Apr 30 2021,2459335,157.59,1.45e-07,2.3e-08
May 07 2021,2459343,70.85,1.08e-07,2.42e-08
May 14 2021,2459350,215.27,2.06e-07,3.1e-08
May 21 2021,2459357,105.83,1.2e-07,2.1e-08
May 28 2021,2459364,68.86,1.05e-07,2.44e-08
Jun 04 2021,2459370,83.63,1.21e-07,2.43e-08
Jun 11 2021,2459377,71.92,1.06e-07,2.52e-08
Jun 18 2021,2459384,49.34,8.58e-08,2.27e-08
Jun 25 2021,2459391,65.31,1.04e-07,2.5e-08
Jul 02 2021,2459399,95.01,1.18e-07,2.23e-08
Jul 09 2021,2459406,84.46,8.28e-08,2.05e-08
Jul 16 2021,2459413,104.77,9.81e-08,1.92e-08
Jul 23 2021,2459420,96.97,8.23e-08,1.85e-08
Jul 30 2021,2459427,37.79,8.47e-08,2.44e-08
Aug 06 2021,2459433,23.15,6.06e-08,2.38e-08
Aug 13 2021,2459440,23.28,6.19e-08,2.31e-08
Aug 20 2021,2459447,33.4,5.05e-08,1.72e-08
Aug 27 2021,2459454,36.82,4.47e-08,1.43e-08
Sep 03 2021,2459461,63.75,7.33e-08,1.94e-08
Sep 10 2021,2459468,61.97,7.74e-08,2.1e-08
Sep 17 2021,2459475,8.81,3.74e-08,2.24e-08
Sep 24 2021,2459482,29.01,5.79e-08,2.22e-08
Oct 01 2021,2459489,30.82,7.12e-08,2.41e-08
Oct 08 2021,2459496,61.26,6.83e-08,1.77e-08
Oct 15 2021,2459503,38.71,8.27e-08,2.44e-08
Oct 22 2021,2459510,70.41,9.3e-08,2.22e-08
Oct 29 2021,2459517,13.23,3.21e-08,1.53e-08
Nov 05 2021,2459524,43.21,6.83e-08,1.94e-08
Nov 12 2021,2459531,23.4,6.49e-08,2.63e-08
Nov 19 2021,2459538,90.01,1.21e-07,2.73e-08
Nov 26 2021,2459545,38.31,5.39e-08,1.73e-08
Dec 03 2021,2459552,79.72,1.01e-07,2.13e-08
Dec 10 2021,2459559,95.93,9.25e-08,2.02e-08
Dec 17 2021,2459566,31.36,5.31e-08,1.86e-08
Dec 24 2021,2459573,40.69,5.76e-08,1.83e-08
Dec 31 2021,2459580,51.57,6.33e-08,1.72e-08
Jan 07 2022,2459586,16.38,3.53e-08,1.52e-08
Jan 14 2022,2459593,49.58,8.02e-08,2.38e-08
Jan 21 2022,2459600,17.53,5.1e-08,2.2e-08
Jan 28 2022,2459607,101.56,1.17e-07,2.41e-08
Feb 04 2022,2459614,103.57,1.14e-07,2.04e-08
Feb 11 2022,2459621,100.27,8.84e-08,1.87e-08
Feb 18 2022,2459628,78.35,8.34e-08,1.79e-08
Feb 25 2022,2459635,21.19,4.1e-08,1.68e-08
Mar 04 2022,2459644,37.16,8.73e-08,2.92e-08
Mar 11 2022,2459651,23.92,6.33e-08,2.71e-08
Mar 18 2022,2459658,35.54,5.31e-08,1.9e-08
Mar 25 2022,2459665,112.93,1e-07,2.01e-08
Apr 01 2022,2459672,49.04,6.45e-08,1.76e-08
Apr 08 2022,2459679,70.47,8.03e-08,1.78e-08
Apr 15 2022,2459686,69.0,1.11e-07,2.84e-08
Apr 22 2022,2459693,27.02,6.92e-08,2.35e-08
Apr 29 2022,2459700,88.78,8.61e-08,1.93e-08
May 06 2022,2459707,28.59,4.33e-08,1.51e-08
May 13 2022,2459714,36.57,5.28e-08,1.8e-08
May 20 2022,2459721,32.0,4.48e-08,1.49e-08
May 27 2022,2459728,17.14,2.76e-08,1.49e-08
Jun 03 2022,2459735,10.12,2.99e-08,1.52e-08
Jun 10 2022,2459742,37.5,6.17e-08,1.83e-08
Jun 17 2022,2459749,52.39,7.9e-08,2.06e-08
Jun 24 2022,2459756,31.07,4.96e-08,1.7e-08
Jul 01 2022,2459763,29.71,5e-08,1.65e-08
Jul 08 2022,2459770,43.08,6.54e-08,1.85e-08
Jul 15 2022,2459777,50.68,6.8e-08,1.8e-08
Jul 22 2022,2459784,120.46,9.24e-08,1.86e-08
Jul 29 2022,2459791,28.36,3.8e-08,1.44e-08
Aug 05 2022,2459797,34.18,5.15e-08,1.87e-08
Aug 12 2022,2459804,3.79,5.88e-08,2.94e-08
Aug 19 2022,2459811,22.5,3.15e-08,1.63e-08
Aug 26 2022,2459818,11.67,2.96e-08,1.54e-08
Sep 02 2022,2459825,48.72,5.17e-08,1.47e-08
Sep 09 2022,2459832,67.36,7.68e-08,1.93e-08
Sep 16 2022,2459839,32.47,5.16e-08,2e-08
Sep 23 2022,2459846,30.63,4.97e-08,1.76e-08
Sep 30 2022,2459853,57.72,1.28e-07,3.23e-08
Oct 07 2022,2459860,66.34,7.71e-08,1.88e-08
Oct 14 2022,2459867,77.73,8.53e-08,1.97e-08
Oct 21 2022,2459874,17.73,4.04e-08,1.79e-08
Oct 28 2022,2459881,38.0,5.03e-08,1.69e-08
Nov 04 2022,2459888,26.56,4.87e-08,1.77e-08
Nov 11 2022,2459895,54.1,6.96e-08,2.16e-08
Nov 18 2022,2459902,68.58,8.45e-08,2.05e-08
Nov 25 2022,2459909,46.77,9.16e-08,2.5e-08
Dec 02 2022,2459916,25.54,4.95e-08,1.64e-08
Dec 09 2022,2459923,61.09,7.87e-08,1.98e-08
Dec 16 2022,2459930,84.75,7.79e-08,1.85e-08
Dec 23 2022,2459937,77.78,8.79e-08,1.9e-08
Dec 30 2022,2459944,52.3,5.8e-08,1.55e-08
Jan 06 2023,2459951,45.0,7.19e-08,1.9e-08
Jan 13 2023,2459958,42.07,7.49e-08,2.15e-08
Jan 20 2023,2459965,64.53,1.12e-07,2.88e-08
Jan 27 2023,2459972,111.94,1.18e-07,2.27e-08
Feb 03 2023,2459978,96.6,8.92e-08,1.86e-08
Feb 10 2023,2459985,47.97,4.68e-08,1.38e-08
Feb 17 2023,2459992,37.29,3.41e-08,1.14e-08
Feb 24 2023,2459999,21.6,3.51e-08,1.37e-08
Mar 03 2023,2460009,29.44,6.42e-08,2.29e-08
Mar 10 2023,2460016,26.97,7.77e-08,2.88e-08
Mar 17 2023,2460023,39.19,6.17e-08,2.15e-08
Mar 24 2023,2460030,11.51,3.98e-08,1.88e-08
Mar 31 2023,2460037,41.75,5.58e-08,1.52e-08
Apr 07 2023,2460043,27.92,4.28e-08,1.35e-08
Apr 14 2023,2460050,64.27,7.51e-08,1.84e-08
Apr 21 2023,2460057,25.22,7.43e-08,2.49e-08
Apr 28 2023,2460064,8.09,3.27e-08,1.81e-08
May 05 2023,2460071,13.7,4.24e-08,1.74e-08
May 12 2023,2460078,6.72,2.21e-08,1.39e-08
May 19 2023,2460085,31.23,4.68e-08,1.63e-08
May 26 2023,2460092,88.49,9.55e-08,2.07e-08
Jun 02 2023,2460099,42.23,4.85e-08,1.63e-08
Jun 09 2023,2460106,80.01,7.92e-08,1.95e-08
Jun 16 2023,2460113,34.6,5.51e-08,1.65e-08
Jun 23 2023,2460120,43.7,6.07e-08,1.96e-08
Jun 30 2023,2460127,87.54,1.16e-07,2.48e-08
Jul 07 2023,2460134,68.69,9.92e-08,2.43e-08
Jul 14 2023,2460141,136.34,1.54e-07,2.6e-08
Jul 21 2023,2460148,52.89,7.57e-08,2.16e-08
Sep 08 2023,2460196,124.76,1.35e-07,2.5e-08
