"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Apr 28 2017","2457873","515073601","133.05","2.29e-7","3.60e-8","-2.14","0","70.42","1e-8","0","bin456.log"
"May 05 2017","2457880","515678401","76.96","1.88e-7","3.40e-8","-2.14","0","75.86","1e-8","0","bin457.log"
"May 12 2017","2457887","516283201","70.24","1.91e-7","3.50e-8","-2.14","0","81.69","1e-8","0","bin458.log"
"May 19 2017","2457894","516888001","166.25","2.92e-7","3.90e-8","-2.14","0","87.86","1e-8","0","bin459.log"
"May 26 2017","2457901","517492801","180.07","3.15e-7","4.20e-8","-2.14","0","94.31","1e-8","0","bin460.log"
"Jun 02 2017","2457907","518097601","448.02","5.56e-7","4.90e-8","-2.14","0","100.98","1e-8","0","bin461.log"
"Jun 09 2017","2457914","518702401","220.64","4.33e-7","5.40e-8","-2.14","0","107.80","1e-8","0","bin462.log"
"Jun 16 2017","2457921","519307201","644.61","7.51e-7","5.70e-8","-2.14","0","114.69","1e-8","0","bin463.log"
"Jun 23 2017","2457928","519912001","223.07","3.78e-7","4.50e-8","-2.14","0","121.59","1e-8","0","bin464.log"
"Jun 30 2017","2457935","520516801","47.28","1.79e-7","4.80e-8","-2.14","0","128.39","1e-8","0","bin465.log"
"Jul 07 2017","2457943","521121601","62.78","2.15e-7","4.10e-8","-2.14","0","134.97","1e-8","0","bin466.log"
"Jul 14 2017","2457950","521726401","68.82","1.97e-7","3.90e-8","-2.14","0","141.18","1e-8","0","bin467.log"
"Jul 21 2017","2457957","522331201","110.36","1.98e-7","3.40e-8","-2.14","0","146.79","1e-8","0","bin468.log"
"Jul 28 2017","2457964","522936001","199.07","3.46e-7","4.20e-8","-2.14","0","151.42","1e-8","0","bin469.log"
"Aug 04 2017","2457970","523540801","144.55","3.11e-7","4.40e-8","-2.14","0","154.59","1e-8","0","bin470.log"
"Aug 11 2017","2457977","524145601","208.95","3.31e-7","4.00e-8","-2.14","0","155.75","1e-8","0","bin471.log"
"Aug 18 2017","2457984","524750401","116.55","2.39e-7","3.90e-8","-2.14","0","154.69","1e-8","0","bin472.log"
"Aug 25 2017","2457991","525355201","101.68","2.61e-7","4.30e-8","-2.14","0","151.71","1e-8","0","bin473.log"
"Sep 01 2017","2457998","525960001","206.57","3.82e-7","4.70e-8","-2.14","0","147.37","1e-8","0","bin474.log"
"Sep 08 2017","2458005","526564801","182.33","3.27e-7","4.20e-8","-2.14","0","142.18","1e-8","0","bin475.log"
"Sep 15 2017","2458012","527169601","203.73","5.78e-7","6.90e-8","-2.14","0","136.48","1e-8","0","bin476.log"
"Sep 22 2017","2458019","527774401","400.76","5.93e-7","5.50e-8","-2.14","0","130.47","1e-8","0","bin477.log"
"Sep 29 2017","2458026","528379201","292.21","4.26e-7","4.60e-8","-2.14","0","124.29","1e-8","0","bin478.log"
"Oct 06 2017","2458033","528984001","261.98","3.87e-7","4.30e-8","-2.14","0","118.03","1e-8","0","bin479.log"
"Oct 13 2017","2458040","529588801","247.63","3.95e-7","4.60e-8","-2.14","0","111.75","1e-8","0","bin480.log"
"Oct 20 2017","2458047","530193601","285.3","5.23e-7","5.60e-8","-2.14","0","105.50","1e-8","0","bin481.log"
"Oct 27 2017","2458054","530798401","298.59","4.41e-7","4.70e-8","-2.14","0","99.35","1e-8","0","bin482.log"
"Nov 03 2017","2458061","531403201","401.81","4.89e-7","4.50e-8","-2.14","0","93.34","1e-8","0","bin483.log"
"Nov 10 2017","2458068","532008001","262.62","3.94e-7","4.30e-8","-2.14","0","87.53","1e-8","0","bin484.log"
"Nov 17 2017","2458075","532612801","374.74","4.80e-7","4.60e-8","-2.14","0","81.99","1e-8","0","bin485.log"
"Nov 24 2017","2458082","533217601","250.21","3.72e-7","4.10e-8","-2.14","0","76.78","1e-8","0","bin486.log"
"Dec 01 2017","2458089","533822401","227","3.90e-7","4.60e-8","-2.14","0","71.96","1e-8","0","bin487.log"
"Dec 08 2017","2458096","534427201","415.95","6.38e-7","5.80e-8","-2.14","0","67.60","1e-8","0","bin488.log"
"Dec 15 2017","2458103","535032001","553.78","7.22e-7","6.30e-8","-2.14","0","63.71","1e-8","0","bin489.log"
"Dec 22 2017","2458110","535636801","645.29","6.77e-7","5.30e-8","-2.14","0","60.33","1e-8","0","bin490.log"
"Dec 29 2017","2458117","536241601","295.03","3.88e-7","4.30e-8","-2.14","0","57.43","1e-8","0","bin491.log"
"Jan 05 2018","2458123","536846401","620.54","7.09e-7","5.40e-8","-2.14","0","54.97","1e-8","0","bin492.log"
"Jan 12 2018","2458130","537451201","471.61","5.70e-7","4.90e-8","-2.14","0","52.89","1e-8","0","bin493.log"
"Jan 19 2018","2458137","538056001","478.54","5.92e-7","5.20e-8","-2.14","0","51.15","1e-8","0","bin494.log"
"Jan 26 2018","2458144","538660801","166.91","3.54e-7","4.80e-8","-2.14","0","49.69","1e-8","0","bin495.log"
"Feb 02 2018","2458151","539265601","334.52","5.94e-7","6.00e-8","-2.14","0","48.49","1e-8","0","bin496.log"
"Feb 09 2018","2458158","539870401","350.51","4.85e-7","5.10e-8","-2.14","0","47.55","1e-8","0","bin497.log"
"Feb 16 2018","2458165","540475201","678.35","7.17e-7","5.30e-8","-2.14","0","46.91","1e-8","0","bin498.log"
"Feb 23 2018","2458172","541080001","316.42","4.98e-7","5.20e-8","-2.14","0","46.64","1e-8","0","bin499.log"
"Mar 02 2018","2458181","541684801","951.63","9.44e-7","6.10e-8","-2.14","0","46.81","1e-8","0","bin500.log"
"Mar 09 2018","2458188","542289601","1253.03","1.08e-6","6.00e-8","-2.14","0","47.49","1e-8","0","bin501.log"
"Mar 16 2018","2458195","542894401","126.54","7.46e-7","1.19e-7","-2.14","0","48.77","1e-8","0","bin502.log"
"Apr 27 2018","2458237","546523201","50.71","5.04e-7","1.28e-7","-2.14","0","69.50","1e-8","0","bin508.log"
"May 04 2018","2458244","547128001","616.55","4.46e-7","3.30e-8","-2.14","0","74.86","1e-8","0","bin509.log"
"May 11 2018","2458251","547732801","492.89","4.90e-7","4.00e-8","-2.14","0","80.63","1e-8","0","bin510.log"
"May 18 2018","2458258","548337601","89.88","5.00e-7","9.50e-8","-2.14","0","86.75","1e-8","0","bin511.log"
"May 25 2018","2458265","548942401","456.9","4.62e-7","4.00e-8","-2.14","0","93.15","1e-8","0","bin512.log"
"Jun 01 2018","2458272","549547201","355.31","3.56e-7","3.40e-8","-2.14","0","99.78","1e-8","0","bin513.log"
"Jun 08 2018","2458279","550152001","345.36","4.31e-7","4.10e-8","-2.14","0","106.58","1e-8","0","bin514.log"
"Jun 22 2018","2458293","551361601","956.82","5.90e-7","3.60e-8","-2.14","0","120.37","1e-8","0","bin516.log"
"Jun 29 2018","2458300","551966401","3.9","1.33e-6","0","0","0","127.19","1e-8","0","bin517.log"
"Jul 06 2018","2458307","552571201","562.16","6.89e-7","5.40e-8","-2.14","0","133.83","1e-8","0","bin518.log"
"Jul 13 2018","2458314","553176001","279.31","3.44e-7","3.70e-8","-2.14","0","140.12","1e-8","0","bin519.log"
"Jul 20 2018","2458321","553780801","196.29","2.16e-7","2.70e-8","-2.14","0","145.85","1e-8","0","bin520.log"
"Jul 27 2018","2458328","554385601","53.54","2.00e-7","4.60e-8","-2.14","0","150.69","1e-8","0","bin521.log"
"Aug 03 2018","2458334","554990401","616.54","5.32e-7","4.10e-8","-2.14","0","154.16","1e-8","0","bin522.log"
"Aug 10 2018","2458341","555595201","797.77","5.32e-7","3.40e-8","-2.14","0","155.71","1e-8","0","bin523.log"
"Aug 17 2018","2458348","556200001","292.43","6.52e-7","7.10e-8","-2.14","0","155.03","1e-8","0","bin524.log"
"Aug 24 2018","2458355","556804801","242.53","4.24e-7","4.80e-8","-2.14","0","152.35","1e-8","0","bin525.log"
"Aug 31 2018","2458362","557409601","451.97","4.22e-7","3.70e-8","-2.14","0","148.21","1e-8","0","bin526.log"
"Sep 07 2018","2458369","558014401","164.13","4.95e-7","6.80e-8","-2.14","0","143.15","1e-8","0","bin527.log"
"Sep 14 2018","2458376","558619201","196.4","2.49e-7","3.10e-8","-2.14","0","137.52","1e-8","0","bin528.log"
"Sep 21 2018","2458383","559224001","167","1.78e-7","2.40e-8","-2.14","0","131.55","1e-8","0","bin529.log"
"Sep 28 2018","2458390","559828801","282.62","2.97e-7","3.00e-8","-2.14","0","125.40","1e-8","0","bin530.log"
"Oct 05 2018","2458397","560433601","224.46","2.97e-7","3.40e-8","-2.14","0","119.14","1e-8","0","bin531.log"
"Oct 19 2018","2458411","561643201","9.4","2.93e-7","1.73e-7","-2.14","0","106.61","1e-8","0","bin533.log"
"Oct 26 2018","2458418","562248001","96.09","1.73e-7","3.10e-8","-2.14","0","100.43","1e-8","0","bin534.log"
"Nov 02 2018","2458425","562852801","111.63","1.90e-7","3.10e-8","-2.14","0","94.39","1e-8","0","bin535.log"
"Nov 09 2018","2458432","563457601","203.71","2.95e-7","3.50e-8","-2.14","0","88.55","1e-8","0","bin536.log"
"Nov 16 2018","2458439","564062401","318.87","3.46e-7","3.60e-8","-2.14","0","82.95","1e-8","0","bin537.log"
"Nov 23 2018","2458446","564667201","139.01","1.76e-7","2.40e-8","-2.14","0","77.68","1e-8","0","bin538.log"
"Nov 30 2018","2458453","565272001","64.62","1.54e-7","3.10e-8","-2.14","0","72.79","1e-8","0","bin539.log"
"Dec 07 2018","2458460","565876801","109.67","1.86e-7","3.20e-8","-2.14","0","68.34","1e-8","0","bin540.log"
"Dec 14 2018","2458467","566481601","176.17","2.36e-7","2.90e-8","-2.14","0","64.37","1e-8","0","bin541.log"
"Dec 21 2018","2458474","567086401","185.02","2.07e-7","2.70e-8","-2.14","0","60.89","1e-8","0","bin542.log"
"Jan 04 2019","2458488","568296001","284.43","2.96e-7","2.90e-8","-2.14","0","55.37","1e-8","0","bin544.log"
"Jan 11 2019","2458495","568900801","73.08","1.79e-7","3.40e-8","-2.14","0","53.24","1e-8","0","bin545.log"
"Jan 18 2019","2458502","569505601","100.45","1.91e-7","3.30e-8","-2.14","0","51.44","1e-8","0","bin546.log"
"Jan 25 2019","2458509","570110401","119.91","2.30e-7","3.40e-8","-2.14","0","49.93","1e-8","0","bin547.log"
"Feb 01 2019","2458515","570715201","283.58","2.72e-7","3.10e-8","-2.14","0","48.68","1e-8","0","bin548.log"
"Feb 08 2019","2458522","571320001","156.45","2.04e-7","2.80e-8","-2.14","0","47.69","1e-8","0","bin549.log"
"Feb 15 2019","2458529","571924801","183.11","2.26e-7","2.80e-8","-2.14","0","47.00","1e-8","0","bin550.log"
"Feb 22 2019","2458536","572529601","262.9","4.38e-7","4.50e-8","-2.14","0","46.66","1e-8","0","bin551.log"
"Mar 01 2019","2458546","573134401","218.19","3.91e-7","4.70e-8","-2.14","0","46.74","1e-8","0","bin552.log"
"Mar 08 2019","2458553","573739201","309.8","4.08e-7","4.30e-8","-2.14","0","47.33","1e-8","0","bin553.log"
"Mar 15 2019","2458560","574344001","270.51","3.46e-7","3.90e-8","-2.14","0","48.49","1e-8","0","bin554.log"
"Mar 22 2019","2458567","574948801","335.11","4.68e-7","4.70e-8","-2.14","0","50.28","1e-8","0","bin555.log"
"Mar 29 2019","2458574","575553601","213.22","3.69e-7","4.50e-8","-2.14","0","52.72","1e-8","0","bin556.log"
"Apr 05 2019","2458580","576158401","155.04","3.05e-7","4.30e-8","-2.14","0","55.80","1e-8","0","bin557.log"
"Apr 12 2019","2458587","576763201","400.05","5.15e-7","4.90e-8","-2.14","0","59.51","1e-8","0","bin558.log"
"Apr 19 2019","2458594","577368001","543.73","5.63e-7","4.70e-8","-2.14","0","63.79","1e-8","0","bin559.log"
"Apr 26 2019","2458601","577972801","930.69","9.46e-7","6.30e-8","-2.14","0","68.60","1e-8","0","bin560.log"
"May 03 2019","2458608","578577601","1535.44","1.20e-6","6.00e-8","-2.14","0","73.88","1e-8","0","bin561.log"
"May 10 2019","2458615","579182401","505.64","6.21e-7","5.00e-8","-2.14","0","79.58","1e-8","0","bin562.log"
"May 17 2019","2458622","579787201","637.87","7.16e-7","5.40e-8","-2.14","0","85.64","1e-8","0","bin563.log"
"May 24 2019","2458629","580392001","348.59","4.54e-7","4.50e-8","-2.14","0","91.99","1e-8","0","bin564.log"
"May 31 2019","2458636","580996801","245.87","3.15e-7","3.40e-8","-2.14","0","98.59","1e-8","0","bin565.log"
"Jun 07 2019","2458643","581601601","291.73","2.94e-7","3.10e-8","-2.14","0","105.36","1e-8","0","bin566.log"
"Jun 14 2019","2458650","582206401","212.45","2.86e-7","3.30e-8","-2.14","0","112.24","1e-8","0","bin567.log"
"Jun 21 2019","2458657","582811201","103.96","2.49e-7","4.40e-8","-2.14","0","119.14","1e-8","0","bin568.log"
"Jun 28 2019","2458664","583416001","298.42","3.45e-7","4.00e-8","-2.14","0","125.99","1e-8","0","bin569.log"
"Jul 05 2019","2458671","584020801","502.12","5.63e-7","4.80e-8","-2.14","0","132.67","1e-8","0","bin570.log"
"Jul 12 2019","2458678","584625601","665.35","5.50e-7","4.20e-8","-2.14","0","139.04","1e-8","0","bin571.log"
"Jul 19 2019","2458685","585230401","1845.6","1.04e-6","4.80e-8","-2.14","0","144.89","1e-8","0","bin572.log"
"Jul 26 2019","2458692","585835201","806.23","5.82e-7","3.80e-8","-2.14","0","149.92","1e-8","0","bin573.log"
"Aug 02 2019","2458699","586440001","304.96","4.99e-7","5.40e-8","-2.14","0","153.67","1e-8","0","bin574.log"
"Aug 09 2019","2458706","587044801","219.4","3.31e-7","4.20e-8","-2.14","0","155.60","1e-8","0","bin575.log"
"Aug 16 2019","2458713","587649601","142.56","2.64e-7","4.10e-8","-2.14","0","155.31","1e-8","0","bin576.log"
"Aug 23 2019","2458720","588254401","233.34","3.66e-7","4.40e-8","-2.14","0","152.95","1e-8","0","bin577.log"
"Aug 30 2019","2458727","588859201","335.01","3.58e-7","3.40e-8","-2.14","0","149.03","1e-8","0","bin578.log"
"Sep 06 2019","2458733","589464001","348.13","3.65e-7","3.40e-8","-2.14","0","144.10","1e-8","0","bin579.log"
"Sep 13 2019","2458740","590068801","171.3","3.38e-7","4.80e-8","-2.14","0","138.55","1e-8","0","bin580.log"
"Sep 20 2019","2458747","590673601","337.08","5.06e-7","5.00e-8","-2.14","0","132.63","1e-8","0","bin581.log"
"Sep 27 2019","2458754","591278401","184.88","5.88e-7","7.70e-8","-2.14","0","126.50","1e-8","0","bin582.log"
"Oct 04 2019","2458762","591883201","384.47","5.69e-7","5.70e-8","-2.14","0","120.26","1e-8","0","bin583.log"
"Oct 11 2019","2458769","592488001","268.64","3.78e-7","4.10e-8","-2.14","0","113.98","1e-8","0","bin584.log"
"Oct 18 2019","2458776","593092801","170.35","2.93e-7","4.00e-8","-2.14","0","107.71","1e-8","0","bin585.log"
"Oct 25 2019","2458783","593697601","68.46","2.19e-7","4.00e-8","-2.14","0","101.52","1e-8","0","bin586.log"
"Nov 01 2019","2458789","594302401","92.27","2.56e-7","4.20e-8","-2.14","0","95.45","1e-8","0","bin587.log"
"Nov 08 2019","2458796","594907201","54.68","1.46e-7","3.20e-8","-2.14","0","89.57","1e-8","0","bin588.log"
"Nov 15 2019","2458803","595512001","38.06","1.06e-7","2.70e-8","-2.14","0","83.93","1e-8","0","bin589.log"
"Nov 22 2019","2458810","596116801","135.34","2.67e-7","3.70e-8","-2.14","0","78.59","1e-8","0","bin590.log"
"Nov 29 2019","2458817","596721601","402.51","5.44e-7","4.90e-8","-2.14","0","73.63","1e-8","0","bin591.log"
"Dec 06 2019","2458824","597326401","281.58","4.19e-7","4.60e-8","-2.14","0","69.09","1e-8","0","bin592.log"
"Dec 13 2019","2458831","597931201","590.29","7.41e-7","5.90e-8","-2.14","0","65.04","1e-8","0","bin593.log"
"Dec 20 2019","2458838","598536001","786.39","7.48e-7","5.10e-8","-2.14","0","61.47","1e-8","0","bin594.log"
"Dec 27 2019","2458845","599140801","810.9","6.42e-7","4.20e-8","-2.14","0","58.40","1e-8","0","bin595.log"
"Jan 03 2020","2458852","599745601","1953.41","1.11e-6","5.00e-8","-2.14","0","55.79","1e-8","0","bin596.log"
"Jan 10 2020","2458859","600350401","635.24","7.15e-7","5.30e-8","-2.14","0","53.59","1e-8","0","bin597.log"
"Jan 17 2020","2458866","600955201","955.81","1.06e-6","6.60e-8","-2.14","0","51.74","1e-8","0","bin598.log"
"Jan 24 2020","2458873","601560001","512.09","6.50e-7","5.20e-8","-2.14","0","50.18","1e-8","0","bin599.log"
"Jan 31 2020","2458880","602164801","320.49","4.88e-7","5.00e-8","-2.14","0","48.88","1e-8","0","bin600.log"
"Feb 07 2020","2458886","602769601","578.45","5.15e-7","3.90e-8","-2.14","0","47.85","1e-8","0","bin601.log"
"Feb 14 2020","2458893","603374401","418.06","4.14e-7","3.50e-8","-2.14","0","47.10","1e-8","0","bin602.log"
"Feb 21 2020","2458900","603979201","128.25","2.39e-7","3.40e-8","-2.14","0","46.69","1e-8","0","bin603.log"
"Feb 28 2020","2458907","604584001","394.26","5.53e-7","5.30e-8","-2.14","0","46.69","1e-8","0","bin604.log"
"Mar 06 2020","2458916","605188801","212.2","3.87e-7","4.70e-8","-2.14","0","47.19","1e-8","0","bin605.log"
"Mar 13 2020","2458923","605793601","1088.22","1.17e-6","7.00e-8","-2.14","0","48.24","1e-8","0","bin606.log"
"Mar 20 2020","2458930","606398401","1035.2","9.29e-7","5.80e-8","-2.14","0","49.92","1e-8","0","bin607.log"
"Mar 27 2020","2458937","607003201","1087.21","1.16e-6","7.00e-8","-2.14","0","52.24","1e-8","0","bin608.log"
"Apr 03 2020","2458943","607608001","162.85","3.52e-7","4.80e-8","-2.14","0","55.21","1e-8","0","bin609.log"
"Apr 10 2020","2458950","608212801","92.73","2.00e-7","3.60e-8","-2.14","0","58.80","1e-8","0","bin610.log"
"Apr 17 2020","2458957","608817601","79.57","2.04e-7","3.70e-8","-2.14","0","62.99","1e-8","0","bin611.log"
"Apr 24 2020","2458964","609422401","788.87","7.53e-7","5.00e-8","-2.14","0","67.71","1e-8","0","bin612.log"
"May 01 2020","2458972","610027201","254.65","4.30e-7","5.00e-8","-2.14","0","72.91","1e-8","0","bin613.log"
"May 08 2020","2458979","610632001","92.22","1.99e-7","3.50e-8","-2.14","0","78.54","1e-8","0","bin614.log"
"May 15 2020","2458986","611236801","117.83","2.49e-7","3.70e-8","-2.14","0","84.54","1e-8","0","bin615.log"
"May 22 2020","2458993","611841601","1059.29","1.03e-6","6.10e-8","-2.14","0","90.85","1e-8","0","bin616.log"
"May 29 2020","2459000","612446401","254.62","3.40e-7","3.80e-8","-2.14","0","97.41","1e-8","0","bin617.log"
"Jun 05 2020","2459006","613051201","1177.49","8.18e-7","4.60e-8","-2.14","0","104.15","1e-8","0","bin618.log"
"Jun 12 2020","2459013","613656001","359.16","3.30e-7","3.00e-8","-2.14","0","111.01","1e-8","0","bin619.log"
"Jun 19 2020","2459020","614260801","41.1","1.36e-7","3.10e-8","-2.14","0","117.92","1e-8","0","bin620.log"
"Jun 26 2020","2459027","614865601","267.12","4.05e-7","4.50e-8","-2.14","0","124.78","1e-8","0","bin621.log"
"Jul 03 2020","2459035","615470401","243.76","3.91e-7","4.30e-8","-2.14","0","131.50","1e-8","0","bin622.log"
"Jul 10 2020","2459042","616075201","84.86","2.12e-7","3.70e-8","-2.14","0","137.94","1e-8","0","bin623.log"
"Jul 17 2020","2459049","616680001","138.02","1.98e-7","2.80e-8","-2.14","0","143.90","1e-8","0","bin624.log"
"Jul 24 2020","2459056","617284801","122.84","2.02e-7","3.00e-8","-2.14","0","149.10","1e-8","0","bin625.log"
"Jul 31 2020","2459063","617889601","453.45","4.16e-7","3.60e-8","-2.14","0","153.12","1e-8","0","bin626.log"
"Aug 07 2020","2459069","618494401","863.57","8.69e-7","5.60e-8","-2.14","0","155.41","1e-8","0","bin627.log"
"Aug 14 2020","2459076","619099201","1002.04","1.11e-6","7.00e-8","-2.14","0","155.53","1e-8","0","bin628.log"
"Aug 21 2020","2459083","619704001","2979.11","2.39e-6","9.00e-8","-2.14","0","153.50","1e-8","0","bin629.log"
"Aug 28 2020","2459090","620308801","2144.6","1.82e-6","9.00e-8","-2.14","0","149.81","1e-8","0","bin630.log"
"Sep 04 2020","2459096","620913601","2620.29","1.49e-6","6.00e-8","-2.14","0","145.02","1e-8","0","bin631.log"
"Sep 11 2020","2459103","621518401","887.91","8.52e-7","5.10e-8","-2.14","0","139.56","1e-8","0","bin632.log"
"Sep 18 2020","2459110","622123201","1934.29","1.84e-6","8.00e-8","-2.14","0","133.70","1e-8","0","bin633.log"
"Sep 25 2020","2459117","622728001","1149.55","1.12e-6","7.00e-8","-2.14","0","127.60","1e-8","0","bin634.log"
"Oct 02 2020","2459125","623332801","1346.15","2.24e-6","1.30e-7","-2.14","0","121.37","1e-8","0","bin635.log"
"Oct 09 2020","2459132","623937601","1700.18","1.56e-6","8.00e-8","-2.14","0","115.09","1e-8","0","bin636.log"
"Oct 16 2020","2459139","624542401","486.92","5.54e-7","4.70e-8","-2.14","0","108.82","1e-8","0","bin637.log"
"Oct 23 2020","2459146","625147201","375.41","5.04e-7","4.80e-8","-2.14","0","102.61","1e-8","0","bin638.log"
"Oct 30 2020","2459153","625752001","153.84","3.63e-7","5.10e-8","-2.14","0","96.52","1e-8","0","bin639.log"
"Nov 06 2020","2459159","626356801","273.17","5.15e-7","5.70e-8","-2.14","0","90.60","1e-8","0","bin640.log"
"Nov 13 2020","2459166","626961601","266.13","4.09e-7","4.20e-8","-2.14","0","84.91","1e-8","0","bin641.log"
"Nov 20 2020","2459173","627566401","389.55","4.49e-7","4.00e-8","-2.14","0","79.51","1e-8","0","bin642.log"
"Nov 27 2020","2459180","628171201","315.34","4.63e-7","4.50e-8","-2.14","0","74.48","1e-8","0","bin643.log"
"Dec 04 2020","2459188","628776001","466.27","6.12e-7","5.00e-8","-2.14","0","69.86","1e-8","0","bin644.log"
"Dec 11 2020","2459195","629380801","652.31","7.56e-7","5.50e-8","-2.14","0","65.72","1e-8","0","bin645.log"
"Dec 18 2020","2459202","629985601","648.05","8.38e-7","6.10e-8","-2.14","0","62.07","1e-8","0","bin646.log"
"Dec 25 2020","2459209","630590401","1398.24","1.01e-6","5.10e-8","-2.14","0","58.91","1e-8","0","bin647.log"
"Jan 01 2021","2459215","631195201","2914.78","1.45e-6","5.00e-8","-2.14","0","56.23","1e-8","0","bin648.log"
"Jan 08 2021","2459222","631800001","5408.01","2.16e-6","6.00e-8","-2.14","0","53.95","1e-8","0","bin649.log"
"Jan 15 2021","2459229","632404801","5156.6","3.08e-6","1.00e-7","-2.14","0","52.04","1e-8","0","bin650.log"
"Jan 22 2021","2459236","633009601","2873.04","2.14e-6","8.00e-8","-2.14","0","50.44","1e-8","0","bin651.log"
"Jan 29 2021","2459243","633614401","4356.01","2.66e-6","9.00e-8","-2.14","0","49.10","1e-8","0","bin652.log"
"Feb 05 2021","2459250","634219201","3420.15","2.16e-6","8.00e-8","-2.14","0","48.01","1e-8","0","bin653.log"
"Feb 12 2021","2459257","634824001","3908.76","1.74e-6","6.00e-8","-2.14","0","47.21","1e-8","0","bin654.log"
"Feb 19 2021","2459264","635428801","1383.78","9.27e-7","4.70e-8","-2.14","0","46.74","1e-8","0","bin655.log"
"Feb 26 2021","2459271","636033601","1353.44","1.22e-6","7.00e-8","-2.14","0","46.66","1e-8","0","bin656.log"
"Mar 05 2021","2459280","636638401","1033.09","9.59e-7","6.10e-8","-2.14","0","47.06","1e-8","0","bin657.log"
"Mar 12 2021","2459287","637243201","2791","2.14e-6","8.00e-8","-2.14","0","48.01","1e-8","0","bin658.log"
"Mar 19 2021","2459294","637848001","1638.1","1.33e-6","7.00e-8","-2.14","0","49.57","1e-8","0","bin659.log"
"Mar 26 2021","2459301","638452801","1714.7","1.29e-6","7.00e-8","-2.14","0","51.78","1e-8","0","bin660.log"
"Apr 02 2021","2459307","639057601","503.42","6.20e-7","5.50e-8","-2.14","0","54.63","1e-8","0","bin661.log"
"Apr 09 2021","2459314","639662401","2013.63","1.65e-6","8.00e-8","-2.14","0","58.12","1e-8","0","bin662.log"
"Apr 16 2021","2459321","640267201","2603.2","1.84e-6","8.00e-8","-2.14","0","62.20","1e-8","0","bin663.log"
"Apr 23 2021","2459328","640872001","6271.97","3.10e-6","9.00e-8","-2.14","0","66.83","1e-8","0","bin664.log"
"Apr 30 2021","2459335","641476801","8240.8","3.79e-6","9.00e-8","-2.14","0","71.95","1e-8","0","bin665.log"
"May 07 2021","2459343","642081601","2984.24","2.12e-6","8.00e-8","-2.14","0","77.51","1e-8","0","bin666.log"
"May 14 2021","2459350","642686401","989.97","9.71e-7","6.00e-8","-2.14","0","83.45","1e-8","0","bin667.log"
"May 21 2021","2459357","643291201","1065.91","1.02e-6","5.90e-8","-2.14","0","89.71","1e-8","0","bin668.log"
"May 28 2021","2459364","643896001","1459.63","1.25e-6","7.00e-8","-2.14","0","96.23","1e-8","0","bin669.log"
"Jun 04 2021","2459370","644500801","815.43","7.04e-7","4.80e-8","-2.14","0","102.94","1e-8","0","bin670.log"
"Jun 11 2021","2459377","645105601","583.46","5.04e-7","3.80e-8","-2.14","0","109.79","1e-8","0","bin671.log"
"Jun 18 2021","2459384","645710401","1043.75","6.75e-7","3.90e-8","-2.14","0","116.70","1e-8","0","bin672.log"
"Jun 25 2021","2459391","646315201","1095.83","1.08e-6","6.00e-8","-2.14","0","123.57","1e-8","0","bin673.log"
"Jul 02 2021","2459399","646920001","1733.2","1.55e-6","7.00e-8","-2.14","0","130.33","1e-8","0","bin674.log"
"Jul 09 2021","2459406","647524801","4240.22","2.57e-6","8.00e-8","-2.14","0","136.82","1e-8","0","bin675.log"
"Jul 16 2021","2459413","648129601","3687.87","2.16e-6","8.00e-8","-2.14","0","142.89","1e-8","0","bin676.log"
"Jul 23 2021","2459420","648734401","4516.33","2.17e-6","7.00e-8","-2.14","0","148.25","1e-8","0","bin677.log"
"Jul 30 2021","2459427","649339201","12220.66","4.23e-6","8.00e-8","-2.14","0","152.52","1e-8","0","bin678.log"
"Aug 06 2021","2459433","649944001","10640.24","4.31e-6","1.00e-7","-2.14","0","155.15","1e-8","0","bin679.log"
"Aug 13 2021","2459440","650548801","1530.35","1.40e-6","7.00e-8","-2.14","0","155.67","1e-8","0","bin680.log"
"Aug 20 2021","2459447","651153601","1445.04","1.42e-6","8.00e-8","-2.14","0","154.00","1e-8","0","bin681.log"
"Aug 27 2021","2459454","651758401","1498.73","1.28e-6","7.00e-8","-2.14","0","150.56","1e-8","0","bin682.log"
"Sep 03 2021","2459461","652363201","825.83","8.14e-7","5.70e-8","-2.14","0","145.93","1e-8","0","bin683.log"
"Sep 10 2021","2459468","652968001","1051.96","7.56e-7","4.30e-8","-2.14","0","140.57","1e-8","0","bin684.log"
"Sep 17 2021","2459475","653572801","1067.99","1.02e-6","6.30e-8","-2.14","0","134.76","1e-8","0","bin685.log"
"Sep 24 2021","2459482","654177601","2011.07","1.67e-6","8.00e-8","-2.14","0","128.69","1e-8","0","bin686.log"
"Oct 01 2021","2459489","654782401","1811.47","1.78e-6","8.00e-8","-2.14","0","122.48","1e-8","0","bin687.log"
"Oct 08 2021","2459496","655387201","247.79","7.89e-7","9.10e-8","-2.14","0","116.21","1e-8","0","bin688.log"
"Oct 15 2021","2459503","655992001","557.8","6.70e-7","5.30e-8","-2.14","0","109.93","1e-8","0","bin689.log"
"Oct 22 2021","2459510","656596801","637.31","6.27e-7","5.00e-8","-2.14","0","103.71","1e-8","0","bin690.log"
