"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Dec 05 2008","2454806","250171201","1265.93","1.14e-6","6.00e-8","-2.02","0","87.50","1e-8","0","bin18.log"
"Dec 12 2008","2454813","250776001","630.14","7.79e-7","5.40e-8","-2.02","0","81.29","1e-8","0","bin19.log"
"Dec 19 2008","2454820","251380801","603.51","8.34e-7","6.20e-8","-2.02","0","75.21","1e-8","0","bin20.log"
"Dec 26 2008","2454827","251985601","386.9","6.63e-7","6.10e-8","-2.02","0","69.25","1e-8","0","bin21.log"
"Jan 02 2009","2454833","252590401","532.24","7.75e-7","5.90e-8","-2.02","0","63.40","1e-8","0","bin22.log"
"Jan 09 2009","2454840","253195201","910.94","9.34e-7","5.70e-8","-2.02","0","57.67","1e-8","0","bin23.log"
"Jan 16 2009","2454847","253800001","557.85","6.35e-7","4.60e-8","-2.02","0","52.04","1e-8","0","bin24.log"
"Jan 23 2009","2454854","254404801","280.73","4.18e-7","4.10e-8","-2.02","0","46.52","1e-8","0","bin25.log"
"Jan 30 2009","2454861","255009601","193.1","3.50e-7","4.10e-8","-2.02","0","41.14","1e-8","0","bin26.log"
"Feb 06 2009","2454868","255614401","127.92","3.05e-7","4.20e-8","-2.02","0","35.96","1e-8","0","bin27.log"
"Feb 13 2009","2454875","256219201","52.25","1.98e-7","4.20e-8","-2.02","0","31.10","1e-8","0","bin28.log"
"Feb 20 2009","2454882","256824001","42.16","1.58e-7","3.80e-8","-2.02","0","26.76","1e-8","0","bin29.log"
"Feb 27 2009","2454889","257428801","37.1","1.32e-7","3.10e-8","-2.02","0","23.31","1e-8","0","bin30.log"
"Mar 06 2009","2454898","258033601","33.79","1.05e-7","2.67e-8","-2.02","0","21.25","1e-8","0","bin31.log"
"Mar 13 2009","2454905","258638401","6.43","5.60e-8","2.89e-8","-2.02","0","21.09","1e-8","0","bin32.log"
"Mar 20 2009","2454912","259243201","21.68","7.95e-8","2.46e-8","-2.02","0","22.94","1e-8","0","bin33.log"
"Mar 27 2009","2454919","259848001","29.78","1.18e-7","3.00e-8","-2.02","0","26.45","1e-8","0","bin34.log"
"Apr 03 2009","2454926","260452801","21.1","9.34e-8","2.99e-8","-2.02","0","31.11","1e-8","0","bin35.log"
"Apr 10 2009","2454933","261057601","39.07","1.69e-7","3.90e-8","-2.02","0","36.54","1e-8","0","bin36.log"
"Apr 17 2009","2454940","261662401","103.4","2.42e-7","4.00e-8","-2.02","0","42.48","1e-8","0","bin37.log"
"Apr 24 2009","2454947","262267201","543.05","7.20e-7","5.50e-8","-2.02","0","48.78","1e-8","0","bin38.log"
"May 01 2009","2454954","262872001","786.8","8.36e-7","5.40e-8","-2.02","0","55.33","1e-8","0","bin39.log"
"May 08 2009","2454961","263476801","765.44","8.76e-7","5.70e-8","-2.02","0","62.08","1e-8","0","bin40.log"
"May 15 2009","2454968","264081601","828.95","9.04e-7","5.60e-8","-2.02","0","68.98","1e-8","0","bin41.log"
"May 22 2009","2454975","264686401","611.76","7.64e-7","5.30e-8","-2.02","0","76.00","1e-8","0","bin42.log"
"May 29 2009","2454982","265291201","644.66","9.20e-7","6.80e-8","-2.02","0","83.11","1e-8","0","bin43.log"
"Jun 05 2009","2454988","265896001","442.63","7.07e-7","6.00e-8","-2.02","0","90.28","1e-8","0","bin44.log"
"Jun 12 2009","2454995","266500801","280.18","4.50e-7","4.60e-8","-2.02","0","97.49","1e-8","0","bin45.log"
"Jun 19 2009","2455002","267105601","398.42","5.30e-7","4.70e-8","-2.02","0","104.71","1e-8","0","bin46.log"
"Jun 26 2009","2455009","267710401","243.01","3.80e-7","4.00e-8","-2.02","0","111.93","1e-8","0","bin47.log"
"Jul 03 2009","2455017","268315201","198.04","3.04e-7","3.50e-8","-2.02","0","119.12","1e-8","0","bin48.log"
"Jul 10 2009","2455024","268920001","136.31","2.76e-7","3.70e-8","-2.02","0","126.27","1e-8","0","bin49.log"
"Jul 17 2009","2455031","269524801","203.98","4.34e-7","4.90e-8","-2.02","0","133.36","1e-8","0","bin50.log"
"Jul 24 2009","2455038","270129601","131.51","3.51e-7","4.80e-8","-2.02","0","140.38","1e-8","0","bin51.log"
"Jul 31 2009","2455045","270734401","580.43","8.84e-7","6.50e-8","-2.02","0","147.30","1e-8","0","bin52.log"
"Aug 07 2009","2455051","271339201","907.41","1.05e-6","6.40e-8","-2.02","0","154.09","1e-8","0","bin53.log"
"Aug 14 2009","2455058","271944001","1059.47","1.18e-6","7.00e-8","-2.02","0","160.63","1e-8","0","bin54.log"
"Aug 21 2009","2455065","272548801","1673.49","1.51e-6","7.00e-8","-2.02","0","166.66","1e-8","0","bin55.log"
"Aug 28 2009","2455072","273153601","3671.28","2.75e-6","9.00e-8","-2.02","0","171.12","1e-8","0","bin56.log"
"Sep 04 2009","2455079","273758401","2261.22","2.36e-6","1.00e-7","-2.02","0","171.25","1e-8","0","bin57.log"
"Sep 11 2009","2455086","274363201","2539.14","2.76e-6","1.10e-7","-2.02","0","166.96","1e-8","0","bin58.log"
"Sep 18 2009","2455093","274968001","4093.74","4.00e-6","1.30e-7","-2.02","0","161.05","1e-8","0","bin59.log"
"Sep 25 2009","2455100","275572801","2623.11","2.86e-6","1.10e-7","-2.02","0","154.65","1e-8","0","bin60.log"
"Oct 02 2009","2455107","276177601","3010.21","3.26e-6","1.20e-7","-2.02","0","148.05","1e-8","0","bin61.log"
"Oct 09 2009","2455114","276782401","2746.14","2.88e-6","1.10e-7","-2.02","0","141.37","1e-8","0","bin62.log"
"Oct 16 2009","2455121","277387201","2329.47","2.36e-6","9.00e-8","-2.02","0","134.66","1e-8","0","bin63.log"
"Oct 23 2009","2455128","277992001","3740.69","3.25e-6","1.00e-7","-2.02","0","127.94","1e-8","0","bin64.log"
"Oct 30 2009","2455135","278596801","2083.49","2.32e-6","1.00e-7","-2.02","0","121.24","1e-8","0","bin65.log"
"Nov 06 2009","2455142","279201601","1363.27","1.67e-6","8.00e-8","-2.02","0","114.57","1e-8","0","bin66.log"
"Nov 13 2009","2455149","279806401","2605.93","2.47e-6","1.00e-7","-2.02","0","107.95","1e-8","0","bin67.log"
"Nov 20 2009","2455156","280411201","4282.38","3.69e-6","1.20e-7","-2.02","0","101.41","1e-8","0","bin68.log"
"Nov 27 2009","2455163","281016001","9295.41","7.04e-6","1.50e-7","-2.02","0","94.96","1e-8","0","bin69.log"
"Dec 04 2009","2455170","281620801","22830.07","1.42e-5","2.00e-7","-2.02","0","88.61","1e-8","0","bin70.log"
"Dec 11 2009","2455177","282225601","12996.44","8.85e-6","1.60e-7","-2.02","0","82.39","1e-8","0","bin71.log"
"Dec 18 2009","2455184","282830401","8673.93","6.53e-6","1.50e-7","-2.02","0","76.28","1e-8","0","bin72.log"
"Dec 25 2009","2455191","283435201","5197.21","4.53e-6","1.30e-7","-2.02","0","70.30","1e-8","0","bin73.log"
"Jan 01 2010","2455197","284040001","6135.64","5.05e-6","1.40e-7","-2.02","0","64.43","1e-8","0","bin74.log"
"Jan 08 2010","2455204","284644801","3216.68","3.00e-6","1.00e-7","-2.02","0","58.68","1e-8","0","bin75.log"
"Jan 15 2010","2455211","285249601","4018.01","3.79e-6","1.20e-7","-2.02","0","53.03","1e-8","0","bin76.log"
"Jan 22 2010","2455218","285854401","5528.55","4.93e-6","1.30e-7","-2.02","0","47.49","1e-8","0","bin77.log"
"Jan 29 2010","2455225","286459201","2501.32","2.62e-6","1.00e-7","-2.02","0","42.08","1e-8","0","bin78.log"
"Feb 05 2010","2455232","287064001","1901.62","2.29e-6","1.00e-7","-2.02","0","36.86","1e-8","0","bin79.log"
"Feb 12 2010","2455239","287668801","2828.61","2.94e-6","1.10e-7","-2.02","0","31.93","1e-8","0","bin80.log"
"Feb 19 2010","2455246","288273601","2896.64","2.80e-6","1.00e-7","-2.02","0","27.48","1e-8","0","bin81.log"
"Feb 26 2010","2455253","288878401","2883.06","2.90e-6","1.10e-7","-2.02","0","23.84","1e-8","0","bin82.log"
"Mar 05 2010","2455262","289483201","2471.81","2.70e-6","1.10e-7","-2.02","0","21.49","1e-8","0","bin83.log"
"Mar 12 2010","2455269","290088001","1889.25","2.29e-6","1.00e-7","-2.02","0","20.97","1e-8","0","bin84.log"
"Mar 19 2010","2455276","290692801","1507.77","1.95e-6","1.00e-7","-2.02","0","22.48","1e-8","0","bin85.log"
"Mar 26 2010","2455283","291297601","4848.92","4.41e-6","1.30e-7","-2.02","0","25.73","1e-8","0","bin86.log"
"Apr 02 2010","2455290","291902401","11428.17","8.67e-6","1.70e-7","-2.02","0","30.22","1e-8","0","bin87.log"
"Apr 09 2010","2455297","292507201","28648.84","1.18e-5","2.00e-7","-2.02","0","35.54","1e-8","0","bin88.log"
"Apr 16 2010","2455304","293112001","13421.14","9.94e-6","1.80e-7","-2.02","0","41.40","1e-8","0","bin89.log"
"Apr 23 2010","2455311","293716801","6449.06","5.40e-6","1.40e-7","-2.02","0","47.64","1e-8","0","bin90.log"
"Apr 30 2010","2455318","294321601","4035.08","3.60e-6","1.10e-7","-2.02","0","54.15","1e-8","0","bin91.log"
"May 07 2010","2455325","294926401","9624.83","6.90e-6","1.50e-7","-2.02","0","60.87","1e-8","0","bin92.log"
"May 14 2010","2455332","295531201","6026.48","4.67e-6","1.20e-7","-2.02","0","67.75","1e-8","0","bin93.log"
"May 21 2010","2455339","296136001","3874.01","3.26e-6","1.00e-7","-2.02","0","74.75","1e-8","0","bin94.log"
"May 28 2010","2455346","296740801","2109.5","2.21e-6","9.00e-8","-2.02","0","81.84","1e-8","0","bin95.log"
"Jun 04 2010","2455353","297345601","1624.67","1.91e-6","9.00e-8","-2.02","0","89.00","1e-8","0","bin96.log"
"Jun 11 2010","2455360","297950401","1977.3","2.04e-6","9.00e-8","-2.02","0","96.21","1e-8","0","bin97.log"
"Jun 18 2010","2455367","298555201","1484.55","1.64e-6","8.00e-8","-2.02","0","103.43","1e-8","0","bin98.log"
"Jun 25 2010","2455374","299160001","1539.29","1.84e-6","9.00e-8","-2.02","0","110.65","1e-8","0","bin99.log"
"Jul 02 2010","2455381","299764801","904.91","1.40e-6","8.00e-8","-2.02","0","117.85","1e-8","0","bin100.log"
"Jul 09 2010","2455388","300369601","927.49","1.33e-6","8.00e-8","-2.02","0","125.01","1e-8","0","bin101.log"
"Jul 16 2010","2455395","300974401","939.61","1.36e-6","8.00e-8","-2.02","0","132.11","1e-8","0","bin102.log"
"Jul 23 2010","2455402","301579201","1215.47","1.66e-6","9.00e-8","-2.02","0","139.14","1e-8","0","bin103.log"
"Jul 30 2010","2455409","302184001","880.6","1.17e-6","7.00e-8","-2.02","0","146.08","1e-8","0","bin104.log"
"Aug 06 2010","2455416","302788801","2213.07","2.24e-6","9.00e-8","-2.02","0","152.90","1e-8","0","bin105.log"
"Aug 13 2010","2455423","303393601","2144.01","2.34e-6","1.00e-7","-2.02","0","159.50","1e-8","0","bin106.log"
"Aug 20 2010","2455430","303998401","1913.34","2.21e-6","1.00e-7","-2.02","0","165.66","1e-8","0","bin107.log"
"Aug 27 2010","2455437","304603201","2782.48","2.92e-6","1.10e-7","-2.02","0","170.55","1e-8","0","bin108.log"
"Sep 03 2010","2455443","305208001","1678.26","1.92e-6","9.00e-8","-2.02","0","171.64","1e-8","0","bin109.log"
"Sep 10 2010","2455450","305812801","1551.98","2.01e-6","9.00e-8","-2.02","0","167.89","1e-8","0","bin110.log"
"Sep 17 2010","2455457","306417601","3807.36","3.57e-6","1.20e-7","-2.02","0","162.15","1e-8","0","bin111.log"
"Sep 24 2010","2455464","307022401","3709.85","3.87e-6","1.30e-7","-2.02","0","155.80","1e-8","0","bin112.log"
"Oct 01 2010","2455471","307627201","2088.56","2.25e-6","1.00e-7","-2.02","0","149.23","1e-8","0","bin113.log"
"Oct 08 2010","2455478","308232001","2053.14","2.28e-6","1.00e-7","-2.02","0","142.56","1e-8","0","bin114.log"
"Oct 15 2010","2455485","308836801","3311.21","3.30e-6","1.10e-7","-2.02","0","135.85","1e-8","0","bin115.log"
"Oct 22 2010","2455492","309441601","4615.19","3.85e-6","1.10e-7","-2.02","0","129.13","1e-8","0","bin116.log"
"Oct 29 2010","2455499","310046401","8158.98","5.87e-6","1.30e-7","-2.02","0","122.42","1e-8","0","bin117.log"
"Nov 05 2010","2455506","310651201","17927.23","1.10e-5","2.00e-7","-2.02","0","115.75","1e-8","0","bin118.log"
"Nov 12 2010","2455513","311256001","15019.53","9.83e-6","1.70e-7","-2.02","0","109.12","1e-8","0","bin119.log"
"Nov 19 2010","2455520","311860801","82407.86","4.34e-5","4.00e-7","-2.02","0","102.57","1e-8","0","bin120.log"
"Nov 26 2010","2455527","312465601","36404.59","2.25e-5","3.00e-7","-2.02","0","96.10","1e-8","0","bin121.log"
"Dec 03 2010","2455534","313070401","24623.55","1.51e-5","2.00e-7","-2.02","0","89.73","1e-8","0","bin122.log"
"Dec 10 2010","2455541","313675201","20157.4","1.21e-5","2.00e-7","-2.02","0","83.48","1e-8","0","bin123.log"
"Dec 17 2010","2455548","314280001","31320.22","1.69e-5","2.00e-7","-2.02","0","77.35","1e-8","0","bin124.log"
"Dec 24 2010","2455555","314884801","22137.44","1.34e-5","2.00e-7","-2.02","0","71.35","1e-8","0","bin125.log"
"Dec 31 2010","2455562","315489601","7735.67","8.61e-6","2.10e-7","-2.02","0","65.46","1e-8","0","bin126.log"
"Jan 07 2011","2455569","316094401","15862.63","1.24e-5","2.00e-7","-2.02","0","59.69","1e-8","0","bin127.log"
"Jan 14 2011","2455576","316699201","7964.95","6.34e-6","1.50e-7","-2.02","0","54.02","1e-8","0","bin128.log"
"Jan 21 2011","2455583","317304001","8020.89","6.29e-6","1.50e-7","-2.02","0","48.46","1e-8","0","bin129.log"
"Jan 28 2011","2455590","317908801","3426.5","3.39e-6","1.10e-7","-2.02","0","43.03","1e-8","0","bin130.log"
"Feb 04 2011","2455596","318513601","2587.58","2.74e-6","1.10e-7","-2.02","0","37.77","1e-8","0","bin131.log"
"Feb 11 2011","2455603","319118401","2208.77","2.69e-6","1.10e-7","-2.02","0","32.78","1e-8","0","bin132.log"
"Feb 18 2011","2455610","319723201","2597.85","2.89e-6","1.10e-7","-2.02","0","28.22","1e-8","0","bin133.log"
"Feb 25 2011","2455617","320328001","2224.07","2.50e-6","1.00e-7","-2.02","0","24.40","1e-8","0","bin134.log"
"Mar 04 2011","2455627","320932801","2510.74","2.70e-6","1.10e-7","-2.02","0","21.79","1e-8","0","bin135.log"
"Mar 11 2011","2455634","321537601","1874.61","2.19e-6","1.00e-7","-2.02","0","20.91","1e-8","0","bin136.log"
"Mar 18 2011","2455641","322142401","3003.1","3.00e-6","1.10e-7","-2.02","0","22.07","1e-8","0","bin137.log"
"Mar 25 2011","2455648","322747201","2507.54","1.48e-6","6.00e-8","-2.02","0","25.04","1e-8","0","bin138.log"
"Apr 01 2011","2455654","323352001","360.53","6.28e-7","5.60e-8","-2.02","0","29.35","1e-8","0","bin139.log"
"Apr 08 2011","2455661","323956801","620.74","8.70e-7","6.10e-8","-2.02","0","34.55","1e-8","0","bin140.log"
"Apr 15 2011","2455668","324561601","103.58","4.14e-7","6.10e-8","-2.02","0","40.33","1e-8","0","bin141.log"
"Apr 22 2011","2455675","325166401","377.53","6.16e-7","5.40e-8","-2.02","0","46.51","1e-8","0","bin142.log"
"Apr 29 2011","2455682","325771201","491.4","7.62e-7","6.00e-8","-2.02","0","52.98","1e-8","0","bin143.log"
"May 06 2011","2455689","326376001","349.78","5.51e-7","5.10e-8","-2.02","0","59.67","1e-8","0","bin144.log"
"May 13 2011","2455696","326980801","448.23","6.84e-7","5.70e-8","-2.02","0","66.52","1e-8","0","bin145.log"
"May 20 2011","2455703","327585601","365.31","5.54e-7","5.00e-8","-2.02","0","73.50","1e-8","0","bin146.log"
"May 27 2011","2455710","328190401","276.91","4.79e-7","4.80e-8","-2.02","0","80.58","1e-8","0","bin147.log"
"Jun 03 2011","2455717","328795201","181.96","4.26e-7","5.00e-8","-2.02","0","87.73","1e-8","0","bin148.log"
"Jun 10 2011","2455724","329400001","137.25","3.70e-7","5.00e-8","-2.02","0","94.93","1e-8","0","bin149.log"
"Jun 17 2011","2455731","330004801","113.53","2.99e-7","4.30e-8","-2.02","0","102.15","1e-8","0","bin150.log"
"Jun 24 2011","2455738","330609601","88.11","2.33e-7","3.90e-8","-2.02","0","109.37","1e-8","0","bin151.log"
"Jul 01 2011","2455745","331214401","74.67","2.59e-7","4.30e-8","-2.02","0","116.57","1e-8","0","bin152.log"
"Jul 08 2011","2455752","331819201","104.18","2.75e-7","4.10e-8","-2.02","0","123.74","1e-8","0","bin153.log"
"Jul 15 2011","2455759","332424001","59.33","1.79e-7","3.60e-8","-2.02","0","130.86","1e-8","0","bin154.log"
"Jul 22 2011","2455766","333028801","59.73","1.80e-7","3.60e-8","-2.02","0","137.90","1e-8","0","bin155.log"
"Jul 29 2011","2455773","333633601","15.06","8.79e-8","3.27e-8","-2.02","0","144.86","1e-8","0","bin156.log"
"Aug 05 2011","2455780","334238401","40.84","1.52e-7","3.50e-8","-2.02","0","151.70","1e-8","0","bin157.log"
"Aug 12 2011","2455787","334843201","21.35","9.29e-8","3.00e-8","-2.02","0","158.35","1e-8","0","bin158.log"
"Aug 19 2011","2455794","335448001","12.99","6.53e-8","2.64e-8","-2.02","0","164.62","1e-8","0","bin159.log"
"Aug 26 2011","2455801","336052801","11.16","6.79e-8","3.12e-8","-2.02","0","169.86","1e-8","0","bin160.log"
"Sep 02 2011","2455807","336657601","3.43","7.95e-8","0","0","0","171.85","1e-8","0","bin161.log"
"Sep 09 2011","2455814","337262401","0","7.63e-8","0","0","0","168.77","1e-8","0","bin162.log"
"Sep 16 2011","2455821","337867201","3.42","1.02e-7","0","0","0","163.23","1e-8","0","bin163.log"
"Sep 23 2011","2455828","338472001","0.6","5.50e-8","0","0","0","156.95","1e-8","0","bin164.log"
"Sep 30 2011","2455835","339076801","14.8","7.45e-8","2.87e-8","-2.02","0","150.41","1e-8","0","bin165.log"
"Oct 07 2011","2455843","339681601","7.97","5.76e-8","2.61e-8","-2.02","0","143.75","1e-8","0","bin166.log"
"Oct 14 2011","2455850","340286401","7.23","5.70e-8","2.88e-8","-2.02","0","137.05","1e-8","0","bin167.log"
"Oct 21 2011","2455857","340891201","0","5.65e-8","0","0","0","130.33","1e-8","0","bin168.log"
"Oct 28 2011","2455864","341496001","0.56","6.39e-8","0","0","0","123.61","1e-8","0","bin169.log"
"Nov 04 2011","2455870","342100801","1.79","7.64e-8","0","0","0","116.93","1e-8","0","bin170.log"
"Nov 11 2011","2455877","342705601","0.02","5.75e-8","0","0","0","110.29","1e-8","0","bin171.log"
"Nov 18 2011","2455884","343310401","0","4.43e-8","0","0","0","103.72","1e-8","0","bin172.log"
"Nov 25 2011","2455891","343915201","0.9","7.14e-8","0","0","0","97.24","1e-8","0","bin173.log"
"Dec 02 2011","2455899","344520001","3.35","7.28e-8","0","0","0","90.86","1e-8","0","bin174.log"
"Dec 09 2011","2455906","345124801","3.1","9.60e-8","0","0","0","84.58","1e-8","0","bin175.log"
"Dec 16 2011","2455913","345729601","8.93","6.43e-8","2.87e-8","-2.02","0","78.43","1e-8","0","bin176.log"
"Dec 23 2011","2455920","346334401","20.58","8.70e-8","2.86e-8","-2.02","0","72.41","1e-8","0","bin177.log"
"Dec 30 2011","2455927","346939201","13.6","9.87e-8","3.50e-8","-2.02","0","66.50","1e-8","0","bin178.log"
"Jan 06 2012","2455933","347544001","5.38","3.42e-8","2.24e-8","-2.02","0","60.71","1e-8","0","bin179.log"
"Jan 13 2012","2455940","348148801","1.57","7.99e-8","0","0","0","55.02","1e-8","0","bin180.log"
"Jan 20 2012","2455947","348753601","0.29","6.23e-8","0","0","0","49.44","1e-8","0","bin181.log"
"Jan 27 2012","2455954","349358401","13.9","6.51e-8","2.64e-8","-2.02","0","43.98","1e-8","0","bin182.log"
"Feb 03 2012","2455960","349963201","0","5.44e-8","0","0","0","38.69","1e-8","0","bin183.log"
"Feb 10 2012","2455967","350568001","7.77","6.42e-8","3.18e-8","-2.02","0","33.64","1e-8","0","bin184.log"
"Feb 17 2012","2455974","351172801","0.13","7.05e-8","0","0","0","28.99","1e-8","0","bin185.log"
"Feb 24 2012","2455981","351777601","1.27","8.98e-8","0","0","0","25.01","1e-8","0","bin186.log"
"Mar 02 2012","2455990","352382401","0","4.33e-8","0","0","0","22.14","1e-8","0","bin187.log"
"Mar 09 2012","2455997","352987201","4.84","3.94e-8","2.45e-8","-2.02","0","20.92","1e-8","0","bin188.log"
"Mar 16 2012","2456004","353592001","0.29","6.02e-8","0","0","0","21.72","1e-8","0","bin189.log"
"Mar 23 2012","2456011","354196801","1","6.26e-8","0","0","0","24.40","1e-8","0","bin190.log"
"Mar 30 2012","2456018","354801601","1.29","8.48e-8","0","0","0","28.51","1e-8","0","bin191.log"
"Apr 06 2012","2456024","355406401","0.49","4.97e-8","0","0","0","33.57","1e-8","0","bin192.log"
"Apr 13 2012","2456031","356011201","0","3.84e-8","0","0","0","39.27","1e-8","0","bin193.log"
"Apr 20 2012","2456038","356616001","0.56","6.93e-8","0","0","0","45.39","1e-8","0","bin194.log"
"Apr 27 2012","2456045","357220801","10.76","6.30e-8","2.67e-8","-2.02","0","51.81","1e-8","0","bin195.log"
"May 04 2012","2456053","357825601","3.42","6.95e-8","0","0","0","58.47","1e-8","0","bin196.log"
"May 11 2012","2456060","358430401","1.07","6.65e-8","0","0","0","65.29","1e-8","0","bin197.log"
"May 18 2012","2456067","359035201","0","3.89e-8","0","0","0","72.25","1e-8","0","bin198.log"
"May 25 2012","2456074","359640001","0","3.87e-8","0","0","0","79.32","1e-8","0","bin199.log"
"Jun 01 2012","2456080","360244801","7.54","4.50e-8","2.21e-8","-2.02","0","86.46","1e-8","0","bin200.log"
"Jun 08 2012","2456087","360849601","5.7","3.94e-8","2.15e-8","-2.02","0","93.65","1e-8","0","bin201.log"
"Jun 15 2012","2456094","361454401","0","4.02e-8","0","0","0","100.87","1e-8","0","bin202.log"
"Jun 22 2012","2456101","362059201","0","5.02e-8","0","0","0","108.09","1e-8","0","bin203.log"
"Jun 29 2012","2456108","362664001","0.92","6.57e-8","0","0","0","115.30","1e-8","0","bin204.log"
"Jul 06 2012","2456116","363268801","7.21","6.88e-8","3.36e-8","-2.02","0","122.47","1e-8","0","bin205.log"
"Jul 13 2012","2456123","363873601","0.06","4.29e-8","0","0","0","129.60","1e-8","0","bin206.log"
"Jul 20 2012","2456130","364478401","16.6","7.80e-8","2.69e-8","-2.02","0","136.66","1e-8","0","bin207.log"
"Jul 27 2012","2456137","365083201","1.21","8.12e-8","0","0","0","143.63","1e-8","0","bin208.log"
"Aug 03 2012","2456143","365688001","0.82","6.84e-8","0","0","0","150.50","1e-8","0","bin209.log"
"Aug 10 2012","2456150","366292801","9.67","9.05e-8","3.63e-8","-2.02","0","157.19","1e-8","0","bin210.log"
"Aug 17 2012","2456157","366897601","4.19","3.26e-8","2.13e-8","-2.02","0","163.55","1e-8","0","bin211.log"
"Aug 24 2012","2456164","367502401","5.87","4.46e-8","2.58e-8","-2.02","0","169.07","1e-8","0","bin212.log"
"Aug 31 2012","2456171","368107201","14.3","8.34e-8","3.14e-8","-2.02","0","171.89","1e-8","0","bin213.log"
"Sep 07 2012","2456177","368712001","15.49","8.38e-8","3.10e-8","-2.02","0","169.59","1e-8","0","bin214.log"
"Sep 14 2012","2456184","369316801","4.92","6.20e-8","3.33e-8","-2.02","0","164.29","1e-8","0","bin215.log"
"Sep 21 2012","2456191","369921601","42.66","1.85e-7","4.00e-8","-2.02","0","158.09","1e-8","0","bin216.log"
"Sep 28 2012","2456198","370526401","72.5","1.78e-7","3.10e-8","-2.02","0","151.58","1e-8","0","bin217.log"
"Oct 05 2012","2456206","371131201","39.75","1.69e-7","3.80e-8","-2.02","0","144.94","1e-8","0","bin218.log"
"Oct 12 2012","2456213","371736001","22.78","1.23e-7","3.42e-8","-2.02","0","138.24","1e-8","0","bin219.log"
"Oct 19 2012","2456220","372340801","81.17","2.42e-7","4.10e-8","-2.02","0","131.52","1e-8","0","bin220.log"
"Oct 26 2012","2456227","372945601","110.7","3.06e-7","4.70e-8","-2.02","0","124.80","1e-8","0","bin221.log"
"Nov 02 2012","2456233","373550401","112.01","3.29e-7","4.90e-8","-2.02","0","118.11","1e-8","0","bin222.log"
"Nov 09 2012","2456240","374155201","74.72","2.18e-7","3.90e-8","-2.02","0","111.47","1e-8","0","bin223.log"
"Nov 16 2012","2456247","374760001","15.45","9.59e-8","3.56e-8","-2.02","0","104.89","1e-8","0","bin224.log"
"Nov 23 2012","2456254","375364801","25.17","1.36e-7","3.92e-8","-2.02","0","98.38","1e-8","0","bin225.log"
"Nov 30 2012","2456261","375969601","49.08","1.91e-7","4.00e-8","-2.02","0","91.98","1e-8","0","bin226.log"
"Dec 07 2012","2456269","376574401","76.56","2.19e-7","3.80e-8","-2.02","0","85.69","1e-8","0","bin227.log"
"Dec 14 2012","2456276","377179201","116.02","3.12e-7","4.60e-8","-2.02","0","79.52","1e-8","0","bin228.log"
"Dec 21 2012","2456283","377784001","162.62","4.39e-7","5.60e-8","-2.02","0","73.47","1e-8","0","bin229.log"
