"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Jan 06 2012","2455933","347544001","17.38","1.01e-7","3.54e-8","-2.05","0","54.62","1e-8","0","bin179.log"
"Jan 13 2012","2455940","348148801","17.12","7.28e-8","2.68e-8","-2.05","0","48.66","1e-8","0","bin180.log"
"Jan 20 2012","2455947","348753601","27.79","1.14e-7","3.28e-8","-2.05","0","42.85","1e-8","0","bin181.log"
"Jan 27 2012","2455954","349358401","26.52","1.34e-7","3.57e-8","-2.05","0","37.25","1e-8","0","bin182.log"
"Feb 03 2012","2455960","349963201","32.01","1.08e-7","3.11e-8","-2.05","0","31.91","1e-8","0","bin183.log"
"Feb 10 2012","2455967","350568001","17.51","9.90e-8","3.33e-8","-2.05","0","26.99","1e-8","0","bin184.log"
"Feb 17 2012","2455974","351172801","7.66","5.91e-8","2.75e-8","-2.05","0","22.77","1e-8","0","bin185.log"
"Feb 24 2012","2455981","351777601","18","8.72e-8","2.90e-8","-2.05","0","19.71","1e-8","0","bin186.log"
"Mar 02 2012","2455990","352382401","0.8","7.20e-8","0","0","0","18.48","1e-8","0","bin187.log"
"Mar 09 2012","2455997","352987201","28.57","1.09e-7","2.98e-8","-2.05","0","19.48","1e-8","0","bin188.log"
"Mar 16 2012","2456004","353592001","33.89","1.41e-7","3.40e-8","-2.05","0","22.47","1e-8","0","bin189.log"
"Mar 23 2012","2456011","354196801","5.44","4.68e-8","2.59e-8","-2.05","0","26.85","1e-8","0","bin190.log"
"Mar 30 2012","2456018","354801601","34.92","1.42e-7","3.80e-8","-2.05","0","32.11","1e-8","0","bin191.log"
"Apr 06 2012","2456024","355406401","29.46","1.13e-7","3.14e-8","-2.05","0","37.92","1e-8","0","bin192.log"
"Apr 13 2012","2456031","356011201","96.34","2.32e-7","3.80e-8","-2.05","0","44.10","1e-8","0","bin193.log"
"Apr 20 2012","2456038","356616001","340.37","5.89e-7","6.00e-8","-2.05","0","50.53","1e-8","0","bin194.log"
"Apr 27 2012","2456045","357220801","295.9","4.83e-7","5.10e-8","-2.05","0","57.16","1e-8","0","bin195.log"
"May 04 2012","2456053","357825601","63.55","1.73e-7","3.50e-8","-2.05","0","63.94","1e-8","0","bin196.log"
"May 11 2012","2456060","358430401","344.81","5.17e-7","5.00e-8","-2.05","0","70.84","1e-8","0","bin197.log"
"May 18 2012","2456067","359035201","367.17","5.62e-7","5.30e-8","-2.05","0","77.83","1e-8","0","bin198.log"
"May 25 2012","2456074","359640001","388.2","5.93e-7","5.10e-8","-2.05","0","84.89","1e-8","0","bin199.log"
"Jun 01 2012","2456080","360244801","501.13","6.54e-7","5.30e-8","-2.05","0","92.00","1e-8","0","bin200.log"
"Jun 08 2012","2456087","360849601","264.78","4.30e-7","4.30e-8","-2.05","0","99.13","1e-8","0","bin201.log"
"Jun 15 2012","2456094","361454401","189.78","3.92e-7","4.70e-8","-2.05","0","106.28","1e-8","0","bin202.log"
"Jun 22 2012","2456101","362059201","109.26","2.66e-7","4.20e-8","-2.05","0","113.41","1e-8","0","bin203.log"
"Jun 29 2012","2456108","362664001","72.84","2.02e-7","3.70e-8","-2.05","0","120.52","1e-8","0","bin204.log"
"Jul 06 2012","2456116","363268801","58.33","2.04e-7","4.10e-8","-2.05","0","127.60","1e-8","0","bin205.log"
"Jul 13 2012","2456123","363873601","146.04","3.56e-7","4.80e-8","-2.05","0","134.63","1e-8","0","bin206.log"
"Jul 20 2012","2456130","364478401","122.54","2.69e-7","4.00e-8","-2.05","0","141.61","1e-8","0","bin207.log"
"Jul 27 2012","2456137","365083201","90.11","2.66e-7","4.30e-8","-2.05","0","148.54","1e-8","0","bin208.log"
"Aug 03 2012","2456143","365688001","357.37","6.14e-7","5.60e-8","-2.05","0","155.43","1e-8","0","bin209.log"
"Aug 10 2012","2456150","366292801","175.14","4.27e-7","5.60e-8","-2.05","0","162.27","1e-8","0","bin210.log"
"Aug 17 2012","2456157","366897601","214.36","4.39e-7","5.00e-8","-2.05","0","169.03","1e-8","0","bin211.log"
"Aug 24 2012","2456164","367502401","131.62","3.08e-7","4.50e-8","-2.05","0","175.51","1e-8","0","bin212.log"
"Aug 31 2012","2456171","368107201","46.2","1.67e-7","3.80e-8","-2.05","0","176.31","1e-8","0","bin213.log"
"Sep 07 2012","2456177","368712001","101.5","2.99e-7","4.60e-8","-2.05","0","169.98","1e-8","0","bin214.log"
"Sep 14 2012","2456184","369316801","354.98","5.92e-7","5.50e-8","-2.05","0","163.24","1e-8","0","bin215.log"
"Sep 21 2012","2456191","369921601","5978.46","3.96e-6","1.10e-7","-2.05","0","156.43","1e-8","0","bin216.log"
"Sep 28 2012","2456198","370526401","2858.15","2.34e-6","9.00e-8","-2.05","0","149.58","1e-8","0","bin217.log"
"Oct 05 2012","2456206","371131201","1850.87","1.94e-6","9.00e-8","-2.05","0","142.71","1e-8","0","bin218.log"
"Oct 12 2012","2456213","371736001","845.56","1.05e-6","7.10e-8","-2.05","0","135.81","1e-8","0","bin219.log"
"Oct 19 2012","2456220","372340801","685.83","9.58e-7","7.10e-8","-2.05","0","128.90","1e-8","0","bin220.log"
"Oct 26 2012","2456227","372945601","263.19","5.15e-7","5.50e-8","-2.05","0","121.98","1e-8","0","bin221.log"
"Nov 02 2012","2456233","373550401","306.08","5.68e-7","5.80e-8","-2.05","0","115.06","1e-8","0","bin222.log"
"Nov 09 2012","2456240","374155201","884.95","1.09e-6","7.00e-8","-2.05","0","108.16","1e-8","0","bin223.log"
"Nov 16 2012","2456247","374760001","675.08","9.64e-7","6.60e-8","-2.05","0","101.29","1e-8","0","bin224.log"
"Nov 23 2012","2456254","375364801","185.13","4.16e-7","5.20e-8","-2.05","0","94.48","1e-8","0","bin225.log"
"Nov 30 2012","2456261","375969601","235.52","4.42e-7","5.00e-8","-2.05","0","87.73","1e-8","0","bin226.log"
"Dec 07 2012","2456269","376574401","356.73","5.07e-7","5.00e-8","-2.05","0","81.08","1e-8","0","bin227.log"
"Dec 14 2012","2456276","377179201","398.03","6.34e-7","5.90e-8","-2.05","0","74.54","1e-8","0","bin228.log"
"Dec 21 2012","2456283","377784001","257.86","5.34e-7","5.80e-8","-2.05","0","68.12","1e-8","0","bin229.log"
"Dec 28 2012","2456290","378388801","184.07","3.88e-7","4.90e-8","-2.05","0","61.84","1e-8","0","bin230.log"
